"","Year","Month","Stock_lag_MV","Stock_Ew_Ret","Stock_Vw_Ret"
"573",1973,9,826969,0.0667509374801482,0.0542819233454843
"574",1973,10,872318,-0.00102178962585224,-0.0017573316271529
"575",1973,11,869685,-0.160701511754791,-0.121938994256732
"576",1973,12,758937,-0.0383078395905395,0.0137450218747458
"577",1974,1,765794,0.120135820057929,0.00465397754515438
"578",1974,2,767782,0.00610554667635307,0.00113450855105969
"579",1974,3,764283,0.0085071340987775,-0.0225603420423785
"580",1974,4,745711,-0.0480577795105283,-0.0453615863525546
"581",1974,5,710416,-0.0640216345644446,-0.0393545583422967
"582",1974,6,678581,-0.0281773202340645,-0.0222513101010094
"583",1974,7,661464,-0.0469134775040357,-0.0734216144286629
"584",1974,8,611180,-0.0720439611376145,-0.0874815509919045
"585",1974,9,552959,-0.0707458872740824,-0.10959855126008
"586",1974,10,490933,0.0800387923470127,0.166057027599565
"587",1974,11,570834,-0.0432731771608829,-0.039653090392291
"588",1974,12,546153,-0.0679562991356633,-0.0274938003272933
"589",1975,1,531640,0.252922723456325,0.142473112518143
"590",1975,2,606854,0.0496001715819637,0.0598944571742957
"591",1975,3,640283,0.071090351371807,0.0307015359466593
"592",1975,4,663981,0.0306683913701741,0.0466325824884389
"593",1975,5,694960,0.0659624790011351,0.0562811848098722
"594",1975,6,731492,0.0631447354433878,0.0526925869820311
"595",1975,7,768911,-0.00698561387756413,-0.061057213361583
"596",1975,8,720765,-0.0413480834437086,-0.0236756017095873
"597",1975,9,700205,-0.0326618746564068,-0.0373349065419183
"598",1975,10,672057,0.0147870961210224,0.058601215596415
"599",1975,11,710185,0.0161714829416224,0.0305387896858846
"600",1975,12,728951,-0.00409341936452279,-0.0112831425018306
"601",1976,1,719349,0.164250737440758,0.126195274397608
"602",1976,2,809752,0.0928051992050812,0.0065864272340887
"603",1976,3,812814,0.0186115272915446,0.0272422351038614
"604",1976,4,833743,-0.00396351222705249,-0.0106450142402606
"605",1976,5,824944,-0.0171896137225171,-0.00968486426057887
"606",1976,6,813302,0.0241671385165384,0.044807069660215
"607",1976,7,848898,0.00239355703870766,-0.00595774865083325
"608",1976,8,837879,-0.0138815237915408,-0.00138657867630376
"609",1976,9,832090,0.0151887028693752,0.0249999785629666
"610",1976,10,855753,-0.0191282047721876,-0.0201403584192481
"611",1976,11,838628,0.0232500006601097,0.00753072930821027
"612",1976,12,841997,0.0886299389614733,0.060549970134149
"613",1977,1,891592,0.0326254608175537,-0.0367202913528223
"614",1977,2,856075,0.00279860723908918,-0.0158988524992353
"615",1977,3,838468,0.00984875654152446,-0.0099100381608775
"616",1977,4,830568,0.0154224633038504,0.00524516134594595
"617",1977,5,835376,0.00289634986144179,-0.0108131394372094
"618",1977,6,821046,0.0471521127743463,0.051108799869737
"619",1977,7,863313,0.0105426938178497,-0.0126866512130225
"620",1977,8,851490,-0.00265543897048618,-0.01307746062196
"621",1977,9,835286,0.0128641561088269,0.00164241488531271
"622",1977,10,835497,-0.0203617101782634,-0.0389136831113225
"623",1977,11,800703,0.0625163404980973,0.0449471326391114
"624",1977,12,830753,0.0190583010206746,0.00753771976962615
"625",1978,1,838782,-0.0108141337279734,-0.0550884748045387
"626",1978,2,788619,0.0234111872504821,-0.00918022126160294
"627",1978,3,775040,0.0597541857099562,0.0337357714498247
"628",1978,4,798206,0.0720616819119651,0.084066091747705
"629",1978,5,864386,0.062358418292147,0.0227009583019834
"630",1978,6,875708,0.00897163802024207,-0.0115073635557494
"631",1978,7,864635,0.0457417061694651,0.0566123037755799
"632",1978,8,911739,0.0832086759349435,0.0429921688477841
"633",1978,9,944666,0.00460921799002341,-0.00808027793582536
"634",1978,10,936510,-0.161654263928746,-0.112200065526542
"635",1978,11,828575,0.0375730211398018,0.0342158478408595
"636",1978,12,850798,0.0115801116967452,0.0166074700326944
"637",1979,1,867452,0.0835563088156465,0.0499480559741449
"638",1979,2,906648,-0.0160480101022506,-0.0281180675110852
"639",1979,3,872528,0.0742984705686169,0.0648170362250589
"640",1979,4,925892,0.0255121750298948,0.00736751636225322
"641",1979,5,928425,-0.00399224054219913,-0.0135097360691553
"642",1979,6,908080,0.0487712679061558,0.0465298846900142
"643",1979,7,947831,0.020375651994351,0.0159052656162013
"644",1979,8,960801,0.0669597291873634,0.0629071630953573
"645",1979,9,1014840,-0.00231753041882836,0.000203949715027491
"646",1979,10,1012186,-0.0869326820998938,-0.0721327679995303
"647",1979,11,935948,0.0588028513400993,0.0619577076645298
"648",1979,12,988526,0.0605213165939949,0.0273772752884515
"649",1980,1,1018293,0.0929688335700006,0.062942264553484
"650",1980,2,1074578,-0.00592468146379394,-0.00333103179672964
"651",1980,3,1060934,-0.147849459391011,-0.116866404978468
"652",1980,4,934381,0.0460606756672933,0.0522227833980778
"653",1980,5,982864,0.0625021855697653,0.060559161201417
"654",1980,6,1035773,0.0401345994092852,0.0367324141594845
"655",1980,7,1072983,0.0808454974500999,0.0701970149212092
"656",1980,8,1149034,0.0588761388311457,0.0244651745561261
"657",1980,9,1170845,0.0463644758247352,0.029428393484443
"658",1980,10,1206985,0.0432023421293181,0.0202021805441383
"659",1980,11,1227584,0.0643130916807868,0.105481038553174
"660",1980,12,1348360,-0.0280912509852409,-0.0317816953743778
"661",1981,1,1314123,0.00557910246531421,-0.0399909521109097
"662",1981,2,1259722,0.00208827104930915,0.0164040340796691
"663",1981,3,1270464,0.0653875096619543,0.0476703417392643
"664",1981,4,1330324,0.0256500918027013,-0.0109875578269567
"665",1981,5,1316343,0.0256702795249429,0.0126255034467557
"666",1981,6,1326723,-0.0116700784081801,-0.00993924125396266
"667",1981,7,1312897,-0.0176262810742152,-0.00298503182402022
"668",1981,8,1307840,-0.0666261210697506,-0.0572865549908543
"669",1981,9,1225579,-0.0800670596065651,-0.0589754418407636
"670",1981,10,1140985,0.0643051345878136,0.0612563713965146
"671",1981,11,1206773,0.0169719524830297,0.0442296768322279
"672",1981,12,1257916,-0.0179783285779918,-0.0275532083860648
"673",1982,1,1224602,-0.0157733100374398,-0.0244115400135037
"674",1982,2,1192169,-0.0426804977667193,-0.0492758962241932
"675",1982,3,1123469,-0.0106452719119656,-0.00855015223207288
"676",1982,4,1095104,0.0476763921603723,0.0440034215133669
"677",1982,5,1143551,-0.0212093632777479,-0.0285061786466244
"678",1982,6,1099413,-0.0323853929073463,-0.0210003863330701
"679",1982,7,1064775,-0.0153697900960451,-0.0213954640395101
"680",1982,8,1039621,0.0563757871817586,0.11888586415736
"681",1982,9,1160062,0.0294461147894926,0.0180929892963561
"682",1982,10,1180250,0.112748437521281,0.118846018957097
"683",1982,11,1318084,0.0805994253789071,0.0530733241205545
"684",1982,12,1381532,0.0187182938765779,0.012341144821531
"685",1983,1,1406011,0.0981614984178482,0.0428230589077142
"686",1983,2,1458153,0.0478824755014149,0.0320436826904878
"687",1983,3,1498219,0.0443683278504698,0.0345184824583192
"688",1983,4,1554091,0.0705931273514661,0.0738104329287421
"689",1983,5,1670789,0.0803251042639013,0.0121298093993589
"690",1983,6,1688853,0.0429480209413472,0.0373925843401084
"691",1983,7,1767253,-0.016535229439846,-0.0332226226687631
"692",1983,8,1711255,-0.0302262515988571,0.00248388549748642
"693",1983,9,1711797,0.00764907861948774,0.0170781835020889
"694",1983,10,1747914,-0.04953253088,-0.0268335771212224
"695",1983,11,1704056,0.0253563037171779,0.0286446801192411
"696",1983,12,1749078,-0.0175711207769852,-0.010479851272107
"697",1984,1,1736697,0.00320019185266387,-0.0115967813685169
"698",1984,2,1717432,-0.050295038471932,-0.0404836364278399
"699",1984,3,1627086,0.00543397328514867,0.0136205135939015
"700",1984,4,1644942,-0.0177270527372895,0.00299972480225973
"701",1984,5,1645400,-0.0449968407721692,-0.0518353873842138
"702",1984,6,1551790,0.012983109126955,0.0255824789439317
"703",1984,7,1569781,-0.0416013177928826,-0.0191882285670623
"704",1984,8,1536084,0.0791250281470518,0.110853135393748
"705",1984,9,1694481,-0.00167726209184954,0.000570637771203591
"706",1984,10,1683223,-0.0199796358145839,0.00146887444800832
"707",1984,11,1678348,-0.0290400051999112,-0.0103110617892579
"708",1984,12,1644578,0.00584587711504362,0.0247148758119727
"709",1985,1,1679236,0.109793621743194,0.0861143957257122
"710",1985,2,1815222,0.0431958123699279,0.0180109763749036
"711",1985,3,1836592,-0.010714176425388,-0.00225958142458041
"712",1985,4,1826732,-0.0109975671739321,-0.00239486901441925
"713",1985,5,1819991,0.0199091119545331,0.05727062610056
"714",1985,6,1906133,0.00220178422934308,0.0182110704097553
"715",1985,7,1918903,0.0204552633272044,-0.000689785983384691
"716",1985,8,1911096,-0.00422451494838053,-0.00462037294485558
"717",1985,9,1888323,-0.0511496707253565,-0.0391320571044262
"718",1985,10,1801615,0.0159860856339431,0.046588272428561
"719",1985,11,1884498,0.0466744502092825,0.0705454886567518
"720",1985,12,1995949,0.0264047262966111,0.0452274375170026
"721",1986,1,2084927,0.0380760438405997,0.0121050721837735
"722",1986,2,2103794,0.0550520409513051,0.0764765927937016
"723",1986,3,2253194,0.0416345565451083,0.0547499172970496
"724",1986,4,2375458,0.0126892188501797,-0.0075982839683081
"725",1986,5,2340260,0.0323317906661126,0.0510577617302048
"726",1986,6,2456581,0.0071336245179846,0.0155781893899211
"727",1986,7,2499027,-0.0660061757380863,-0.0591623108597112
"728",1986,8,2355581,0.0152502549066472,0.0651204395183078
"729",1986,9,2502255,-0.0559205503978713,-0.0812678107014795
"730",1986,10,2292839,0.0212700249371011,0.0510729770336416
"731",1986,11,2402052,-0.00660924806247934,0.0155410570319146
"732",1986,12,2428020,-0.0314215462342861,-0.0275401860406541
"733",1987,1,2349648,0.101750573617813,0.12857078552347
"734",1987,2,2650517,0.0667565353306602,0.0481120364931636
"735",1987,3,2769703,0.0271401501561653,0.0210545517564875
"736",1987,4,2828904,-0.0179574500602613,-0.0165013573276344
"737",1987,5,2773380,-8.324151740466e-05,0.00484464288943027
"738",1987,6,2783778,0.0179772818693851,0.043893072598827
"739",1987,7,2895046,0.0273999882368761,0.042883972172242
"740",1987,8,3010454,0.0141000581278987,0.0399113962425079
"741",1987,9,3113213,-0.0133619852906484,-0.021317308592039
"742",1987,10,3051521,-0.236945297809733,-0.225824891764766
"743",1987,11,2349984,-0.0465968061679968,-0.0739442188726171
"744",1987,12,2162382,0.024897394935738,0.0720715998956489
"745",1988,1,2310504,0.0680811496045511,0.0450224450037849
"746",1988,2,2403513,0.0551830354493881,0.0521242459977559
"747",1988,3,2504264,0.0311648360631873,-0.0182363826011471
"748",1988,4,2449271,0.0128891419689888,0.0102810679644607
"749",1988,5,2464336,-0.0147731395652555,0.00220675673305209
"750",1988,6,2454856,0.0431013703223588,0.0526662924210258
"751",1988,7,2558723,-0.000165963670851628,-0.00738590770764023
"752",1988,8,2528548,-0.0192012051326146,-0.027134693978184
"753",1988,9,2444403,0.0163572283627351,0.0391296808202934
"754",1988,10,2531355,-0.01220957863059,0.0176616087834306
"755",1988,11,2562249,-0.0339832734310202,-0.0171181752498944
"756",1988,12,2500743,0.0178220929547858,0.0210920452754853
"757",1989,1,2507908,0.0532487130363318,0.0662713875498972
"758",1989,2,2657427,0.00301402792277419,-0.0163745069025391
"759",1989,3,2599181,0.0145494532023232,0.0223618601725533
"760",1989,4,2647723,0.0258757226014365,0.0500645254996452
"761",1989,5,2753480,0.0242886101633035,0.0410151599390875
"762",1989,6,2845061,-0.00905877638857111,-0.00629475612850554
"763",1989,7,2817641,0.0243228811939226,0.0787276472543143
"764",1989,8,3019569,0.0164568798411122,0.0217943254815881
"765",1989,9,3074022,0.00218931759334747,-0.00115942322375892
"766",1989,10,3064746,-0.0444605085519905,-0.0297927841302625
"767",1989,11,2968731,-0.00895788971990364,0.017149691539358
"768",1989,12,3002711,-0.0129075574556054,0.0176989791235602
"769",1990,1,3056431,-0.0428113198102513,-0.0722677889169705
"770",1990,2,2811358,0.0168996248157785,0.0168227160453235
"771",1990,3,2848818,0.021788024714934,0.0247133358962618
"772",1990,4,2916807,-0.0215125430892303,-0.0266600706094147
"773",1990,5,2835762,0.0383772083297332,0.0909651683354823
"774",1990,6,3082688,0.0044083124348982,-0.0046353109621909
"775",1990,7,3060850,-0.0258982088600996,-0.0122190079098957
"776",1990,8,3018437,-0.0962548213469631,-0.0946303111209778
"777",1990,9,2713750,-0.0680712662666812,-0.0551690969929783
"778",1990,10,2558487,-0.051635564016528,-0.0124040471849694
"779",1990,11,2518338,0.0309341230124038,0.0690520931513549
"780",1990,12,2679071,-0.00299090017240038,0.0306057454428112
"781",1991,1,2749403,0.0736564624897953,0.0520008360765394
"782",1991,2,2883210,0.114405094179585,0.0766198691605693
"783",1991,3,3093399,0.0693615735566751,0.0309801768587786
"784",1991,4,3197362,0.0263830158648875,0.00254973493635664
"785",1991,5,3202481,0.0245697234290713,0.0412070097800213
"786",1991,6,3330177,-0.0298679818616742,-0.0452235005638415
"787",1991,7,3195847,0.0293177270654662,0.0472599161676778
"788",1991,8,3344848,0.0257548778834825,0.0277716876504888
"789",1991,9,3431680,0.00659943360351949,-0.011347526191699
"790",1991,10,3407629,0.0206699646575708,0.0171056563318409
"791",1991,11,3468072,-0.0204460523058598,-0.0379294598395229
"792",1991,12,3329596,0.031192391461302,0.112169826747318
"793",1992,1,3710848,0.13294502616602,-0.00251690510445747
"794",1992,2,3703932,0.0453867678121883,0.0136597912032972
"795",1992,3,3751705,-0.0123175835740694,-0.0231628206840471
"796",1992,4,3697950,-0.0317785552488704,0.0140580567206595
"797",1992,5,3743468,0.00210507956194337,0.00575710235660822
"798",1992,6,3755828,-0.0352472110625887,-0.0200873442724006
"799",1992,7,3703352,0.0225683177081375,0.0408004508311738
"800",1992,8,3851758,-0.0218122551060071,-0.0211690964567744
"801",1992,9,3760705,0.0113692811701423,0.0145146791568986
"802",1992,10,3817806,0.0173538077828683,0.0124480349095162
"803",1992,11,3862680,0.0615891497550735,0.0436286609221478
"804",1992,12,4022607,0.0310509103612392,0.0181550694013604
"805",1993,1,4116410,0.0567994693635886,0.0116414387549155
"806",1993,2,4163692,-0.012669490512527,0.00342603390026701
"807",1993,3,4175501,0.0232282994136351,0.0256749580774705
"808",1993,4,4302730,-0.0150193006190495,-0.0280891012988725
"809",1993,5,4182906,0.032341032259252,0.0310189047621712
"810",1993,6,4308682,0.0100268204728502,0.00557894144699517
"811",1993,7,4376012,0.0103457262103115,-0.00104096084877296
"812",1993,8,4371442,0.0327413702457193,0.0396519001474633
"813",1993,9,4535754,0.0229369565123539,0.00138243681100739
"814",1993,10,4561646,0.03250878553137,0.0163564295380904
"815",1993,11,4635617,-0.0194127903392723,-0.0161626026520101
"816",1993,12,4557738,0.00939224632791641,0.0187543135434852
"817",1994,1,4668038,0.039812034037256,0.0311834218273962
"818",1994,2,4820490,-0.00560219774456715,-0.023326825994394
"819",1994,3,4707533,-0.0350150432263257,-0.0450864137602158
"820",1994,4,4501759,-0.0123701673379779,0.0095127134753276
"821",1994,5,4538455,-0.00162801392241383,0.00894620339918586
"822",1994,6,4576643,-0.0223500831132548,-0.0272598422508223
"823",1994,7,4459602,0.0113672337130755,0.0309127298816633
"824",1994,8,4595387,0.0314022450011945,0.0438452961315788
"825",1994,9,4777389,0.00576709693009959,-0.0191858072008698
"826",1994,10,4686896,0.000816650539050339,0.0173093801172776
"827",1994,11,4763044,-0.0346468735755202,-0.0365787726853179
"828",1994,12,4570232,-0.0101903171753167,0.0130323830824173
"829",1995,1,4628228,0.0252533136786585,0.0221692956889507
"830",1995,2,4717685,0.0249935166568488,0.0403114494245661
"831",1995,3,4900420,0.0147297201419044,0.0265035032973064
"832",1995,4,5037139,0.0194253670924638,0.0255210129282121
"833",1995,5,5154971,0.0155967816163649,0.0343085175436521
"834",1995,6,5319304,0.0431455925657424,0.0318994853865565
"835",1995,7,5495483,0.0480679885074362,0.0416456464395046
"836",1995,8,5712148,0.02815759718112,0.0101708622555605
"837",1995,9,5774061,0.0226326242679452,0.0378258352192187
"838",1995,10,6001554,-0.0350287855019896,-0.0104187331542591
"839",1995,11,5943483,0.0132386536802477,0.043769478617595
"840",1995,12,6206753,0.00602684161968383,0.0152664486397498
"841",1996,1,6310460,0.0227280568139444,0.0268809191437336
"842",1996,2,6480268,0.0291454485147344,0.017202467813892
"843",1996,3,6584660,0.021073138392557,0.0113291902436977
"844",1996,4,6648656,0.0505124512038175,0.0252300937425148
"845",1996,5,6867171,0.0541648612475951,0.0278054780348386
"846",1996,6,7078532,-0.0282372026942845,-0.00733610601506083
"847",1996,7,7054340,-0.0701668986978592,-0.0550772115013943
"848",1996,8,6656374,0.0370849955486742,0.0318295124618094
"849",1996,9,6862387,0.0249732482660674,0.0544548052292756
"850",1996,10,7238732,-0.0198785475334758,0.0129197661435081
"851",1996,11,7316609,0.018470022072282,0.0665552497575426
"852",1996,12,7801992,-0.00360851475311824,-0.0123540252978557
"853",1997,1,7682849,0.051878641299254,0.0542610248270737
"854",1997,2,8109976,-0.0121840643091936,-0.000953320761956786
"855",1997,3,8093889,-0.0425612050029453,-0.0458415420923501
"856",1997,4,7711854,-0.0206516566263326,0.0447121285100697
"857",1997,5,8051817,0.0733488034950749,0.0722261091409242
"858",1997,6,8611413,0.035374222505154,0.0447420326318978
"859",1997,7,8985586,0.0398750977339987,0.0774153688779316
"860",1997,8,9644257,0.0271914625235788,-0.0369036339072765
"861",1997,9,9289490,0.0680383786975061,0.0578624438960535
"862",1997,10,9857970,-0.0170838694257581,-0.0337520466175947
"863",1997,11,9518203,-0.0172724073645173,0.0337580429178518
"864",1997,12,9828617,-0.0230789406416034,0.0181051823008661
"865",1998,1,10017107,0.0113560704145187,0.00572746344648146
"866",1998,2,10060229,0.0499745302661588,0.0741927492491944
"867",1998,3,10789388,0.0393850997133496,0.0514866725168795
"868",1998,4,11368051,0.0212814547817773,0.0116961065012243
"869",1998,5,11490226,-0.0362465420367213,-0.026607188831814
"870",1998,6,11198540,-0.0229523356430101,0.0359205442404277
"871",1998,7,11641324,-0.0441366387810649,-0.0202782333753157
"872",1998,8,11427029,-0.160329931203799,-0.156320566551929
"873",1998,9,9618773,0.031295112728961,0.0665137596896624
"874",1998,10,10211463,0.026190705250527,0.0733339238709024
"875",1998,11,10996413,0.0648312610335456,0.0637541186221719
"876",1998,12,11618328,0.0182119896031194,0.0652366534938928
"877",1999,1,12277538,0.0568000938720256,0.038559093987057
"878",1999,2,12781596,-0.0384925356051656,-0.0372241656598514
"879",1999,3,12317346,-0.00652681633718872,0.0390051076765071
"880",1999,4,12796550,0.0657748412662439,0.0470507825516783
"881",1999,5,13418670,0.0251877994559738,-0.0211876613921296
"882",1999,6,13186814,0.0298043673784923,0.051665041360377
"883",1999,7,13819019,0.00654426229200638,-0.0309897940076429
"884",1999,8,13417300,-0.0265180492128106,-0.00987892811123903
"885",1999,9,13304042,-0.0126039129164184,-0.0240010637082734
"886",1999,10,13000556,-0.00048386143596532,0.0648818341043596
"887",1999,11,13938008,0.0752065074914593,0.0377170268250208
"888",1999,12,14464224,0.067029411756159,0.0815063498844898
"889",2000,1,15781021,0.0400455717010236,-0.0432692648067226
"890",2000,2,15094996,0.0984088006402197,0.0288990203009248
"891",2000,3,15646175,0.000707390304045553,0.0568000537227138
"892",2000,4,16734506,-0.0745863320661566,-0.0594591586174864
"893",2000,5,15826273,-0.049217293053809,-0.0389015228864049
"894",2000,6,15217767,0.065112187805765,0.0508726154293836
"895",2000,7,15903236,-0.0166679297858072,-0.0201104599734925
"896",2000,8,15687164,0.0480016222112352,0.075316082116508
"897",2000,9,16898982,-0.0318406157345137,-0.049308183397046
"898",2000,10,16134604,-0.0524392639028497,-0.0222162193813146
"899",2000,11,15751367,-0.10015816762852,-0.101927165083799
"900",2000,12,14099098,-0.0108814930213036,0.0168516138958035
"901",2001,1,14322124,0.188579158811915,0.0378736876127727
"902",2001,2,14877420,-0.0611350609127994,-0.0965919564387258
"903",2001,3,13408832,-0.0562100760622553,-0.0683894920565562
"904",2001,4,12505003,0.0574438397875358,0.0832360846226892
"905",2001,5,13556999,0.0511762576212456,0.0100325506625714
"906",2001,6,13669540,0.0101821754622481,-0.0165383962555379
"907",2001,7,13458759,-0.0226929245984658,-0.018348398591379
"908",2001,8,13209406,-0.0303080475304046,-0.0609066890596617
"909",2001,9,12385121,-0.0991541372067316,-0.08969282151341
"910",2001,10,11260583,0.0623647512267495,0.0270456504647312
"911",2001,11,11570526,0.0580920397957582,0.0770235597438187
"912",2001,12,12436249,0.0472691338448077,0.0175935399980165
"913",2002,1,12658924,0.0140379731473443,-0.0129547074806461
"914",2002,2,12469957,-0.0293590479983067,-0.0216439597936934
"915",2002,3,12192145,0.060070610883618,0.0437169992027856
"916",2002,4,12739780,-0.00140100569611869,-0.0505072717932452
"917",2002,5,12108571,-0.0178541931072108,-0.0121247170303735
"918",2002,6,11939573,-0.0513572605715009,-0.0707772474504847
"919",2002,7,11079212,-0.0870512483188335,-0.0804446006717688
"920",2002,8,10182087,0.000721107781128212,0.00635307660756414
"921",2002,9,10200328,-0.0629878946059425,-0.102000330227057
"922",2002,10,9157041,0.0320759901634217,0.0796403660497763
"923",2002,11,9873458,0.0933575713504647,0.0606936075708347
"924",2002,12,10453282,-0.0369499458916587,-0.0564430560330938
"925",2003,1,9852015,0.00143264186222676,-0.024692357430607
"926",2003,2,9596180,-0.0189127385204153,-0.0179544376382082
"927",2003,3,9402514,0.00800993886532495,0.011930214612988
"928",2003,4,9499679,0.0719048658227607,0.0827466806166465
"929",2003,5,10278824,0.101584545538114,0.0613693429884097
"930",2003,6,10883890,0.037804571789762,0.0151978559728529
"931",2003,7,11046933,0.0510094691600473,0.0240126162537448
"932",2003,8,11305364,0.0353991958992257,0.0239714774661468
"933",2003,9,11572238,0.0165059714047824,-0.0115362476365935
"934",2003,10,11473000,0.0590229563358865,0.061496074077406
"935",2003,11,12166788,0.0264571859033769,0.0141938495922373
"936",2003,12,12339551,0.0244594762554044,0.0436666347534707
"937",2004,1,12846750,0.0500782283156547,0.0222259498941397
"938",2004,2,13117902,0.00814429350000201,0.0146293522268919
"939",2004,3,13322012,0.00119912945520095,-0.0122972968804801
"940",2004,4,13134149,-0.0213039027743537,-0.0173861081014542
"941",2004,5,12953024,-0.000685335144716545,0.0123457111917468
"942",2004,6,13098401,0.0169615240533037,0.0193779438813456
"943",2004,7,13269996,-0.0446571804800856,-0.0396319374034118
"944",2004,8,12800038,-0.00990844967355589,0.00186112189372869
"945",2004,9,12801144,0.0288627825991582,0.017173612554508
"946",2004,10,12992380,0.0129824331492915,0.0153763075656231
"947",2004,11,13137284,0.0607792774624705,0.0469730609199583
"948",2004,12,13757551,0.0414862074542682,0.0358359673574486
"949",2005,1,14271133,-0.0245002416353889,-0.0258816077879681
"950",2005,2,13881410,0.00694102521267835,0.020460139586731
"951",2005,3,14150236,-0.0202635791724197,-0.0172241599582799
"952",2005,4,13884951,-0.0391631857329473,-0.0240172350231575
"953",2005,5,13543876,0.0331832462880709,0.0389094512972294
"954",2005,6,14025877,0.0236448828313174,0.00797363874418427
"955",2005,7,14115524,0.0446164263347249,0.0415285168152709
"956",2005,8,14672015,-0.00758851996950687,-0.00896766707097297
"957",2005,9,14484957,0.00403791654820373,0.00768283586720286
"958",2005,10,14528950,-0.0222713418662094,-0.0177655025434055
"959",2005,11,14303520,0.0245756297080312,0.0392286947814024
"960",2005,12,14831186,0.00575154689866044,0.00077948977831311
"961",2006,1,14761784,0.0533496310466497,0.0338727373682994
"962",2006,2,15199663,0.00301611651452874,0.000380912957590216
"963",2006,3,15212259,0.0284971920284618,0.0183479400860747
"964",2006,4,15422666,0.00473170098063258,0.0108666257947871
"965",2006,5,15558367,-0.0325025108231385,-0.0312554722705587
"966",2006,6,15051635,-0.00594543876171678,0.000493440060751271
"967",2006,7,15018565,-0.0232442665807191,-0.00378653624534554
"968",2006,8,14932132,0.0144754656354431,0.0244841475674759
"969",2006,9,15188944,0.00630793376413773,0.022510258117275
"970",2006,10,15476634,0.0326763547108898,0.0363365763273833
"971",2006,11,16024375,0.018207438292536,0.0212884570280086
"972",2006,12,16282108,0.00915046156072762,0.0125792059917534
"973",2007,1,16369396,0.0155064212152915,0.0184405628749367
"974",2007,2,16702590,0.00130528432888264,-0.0157255045466865
"975",2007,3,16386559,0.00197283552044608,0.0111537811197525
"976",2007,4,16537079,0.0146863727425168,0.0391931804967656
"977",2007,5,17137774,0.0156088303770157,0.0364542125682928
"978",2007,6,17684112,-0.00457514397086356,-0.0155713391983934
"979",2007,7,17334992,-0.0325556544193366,-0.0332012034000934
"980",2007,8,16684614,-0.00758343517562754,0.0133854715191206
"981",2007,9,16831393,0.010383023969072,0.0353852876868333
"982",2007,10,17305127,0.00718051253194229,0.0212305580221222
"983",2007,11,17559248,-0.0529457739549669,-0.0446265411289608
"984",2007,12,16640141,-0.00910351933366309,-0.00587232391268997
"985",2008,1,16489742,-0.0338287184909367,-0.0612831536499138
"986",2008,2,15420061,-0.0170176492570544,-0.0295290446338958
"987",2008,3,14879359,-0.0175496089031293,-0.00766592945475023
"988",2008,4,14746339,0.0144266505137081,0.0477787787654149
"989",2008,5,15409133,0.0214375341093888,0.0203661011200991
"990",2008,6,15673413,-0.0590781416343076,-0.0825935661933374
"991",2008,7,14346824,0.00526102098702919,-0.0061445816380306
"992",2008,8,14225391,0.0150538614991421,0.0165050084033143
"993",2008,9,14407248,-0.070216416983603,-0.0913896355184382
"994",2008,10,13067656,-0.134320389651888,-0.170995032585921
"995",2008,11,10766297,-0.0881643715063781,-0.0772818518842448
"996",2008,12,9843190,0.0186472785830992,0.0176833839216886
"997",2009,1,9948762,-0.0245514808214408,-0.0810935265566976
"998",2009,2,9148051,-0.0744377568254947,-0.100774935751084
"999",2009,3,8175139,0.0814026829696881,0.0898223981298522
"1000",2009,4,8783795,0.133850765121413,0.101782091801321
"1001",2009,5,9661106,0.0601914465652784,0.0520777787374933
"1002",2009,6,10181456,0.0214762062593062,0.00436862285915829
"1003",2009,7,10238260,0.0537501042684882,0.077326815276118
"1004",2009,8,11037091,0.0409088575044669,0.0333615216471859
"1005",2009,9,11428719,0.0430527953661954,0.0408423623553537
"1006",2009,10,11949733,-0.0384160124118085,-0.0254986843815553
"1007",2009,11,11590945,0.0106141985816189,0.0556962724282663
"1008",2009,12,12202082,0.0408928637354958,0.0275351012356294
"1009",2010,1,12553816,-0.00442875970991271,-0.0334742980737622
"1010",2010,2,12120752,0.0228990745662205,0.0339165403916224
"1011",2010,3,12485013,0.047310215441488,0.0631884455411525
"1012",2010,4,13303570,0.0455128539262161,0.020101549251608
"1013",2010,5,13554129,-0.0492998780455047,-0.0788052390473733
"1014",2010,6,12460546,-0.0453581699122693,-0.0554344933589123
"1015",2010,7,11749499,0.0331254386198726,0.0692257734104031
"1016",2010,8,12514897,-0.0403430501409286,-0.047576054539512
"1017",2010,9,11875730,0.064289655268787,0.0955492945707624
"1018",2010,10,12966359,0.0257951119336689,0.0388165615229008
"1019",2010,11,13442967,0.0123596960974937,0.00605725347411228
"1020",2010,12,13573315,0.0492560147021331,0.0682714351027537
"1021",2011,1,14481725,0.0106385664003373,0.0199602047684631
"1022",2011,2,14798472,0.0252350924381069,0.034961022294887
"1023",2011,3,15267455,0.0060911365577368,0.00453466740257488
"1024",2011,4,15330220,0.00756325404868647,0.0289987081436059
"1025",2011,5,15761110,-0.0117720975480696,-0.0126768090665086
"1026",2011,6,15501928,-0.014854425134875,-0.017394841815291
"1027",2011,7,15178218,-0.0146100225641026,-0.0235407053467236
"1028",2011,8,14792406,-0.0524239545860155,-0.059713656495834
"1029",2011,9,13841544,-0.0608360877886953,-0.0756962127335346
"1030",2011,10,12725771,0.0677127262415656,0.113360726227054
