"","Year","Month","Bond_lag_MV","Bond_Ew_Ret","Bond_Vw_Ret"
"945",2004,9,3248854,0.00196434959363057,0.00133449629909371
"946",2004,10,3341094,0.00651572628050314,0.00521614269431441
"947",2004,11,3279655,-0.00997274041096774,-0.00765716968788135
"948",2004,12,3344504,0.00835017852866242,0.00632524308860235
"949",2005,1,3412019,0.00691898341572327,0.00464198073827461
"950",2005,2,3395296,-0.00663948401518987,-0.00494866165683914
"951",2005,3,3412852,-0.001047850598575,-0.000353184191457246
"952",2005,4,3524423,0.0140088194840491,0.0109138035424764
"953",2005,5,3389263,0.0117424569525316,0.00916985096685397
"954",2005,6,3398336,0.00583736593602485,0.00457607884277514
"955",2005,7,3460693,-0.0114491762503067,-0.00840881836006482
"956",2005,8,3420359,0.0138265703608696,0.0111642839216429
"957",2005,9,3438403,-0.010323105570122,-0.00731334118922817
"958",2005,10,3500170,-0.00569342892668132,-0.00376145141892672
"959",2005,11,3473306,0.00487913515,0.0044624660539799
"960",2005,12,3523605,0.00888116038502994,0.0071660060427324
"961",2006,1,3523703,-0.00143196659640719,-0.000348067029774927
"962",2006,2,3538776,0.00163095493712575,0.00157652287228378
"963",2006,3,3577716,-0.00787289133207,-0.00457605277447304
"964",2006,4,3692537,-0.00301546508439306,-0.00100739265722085
"965",2006,5,3511170,0.000731283937892216,0.00130527569415478
"966",2006,6,3530915,0.00391781947836257,0.00362030082450286
"967",2006,7,3571397,0.0110632967465116,0.00963279903749289
"968",2006,8,3495571,0.0127723539134503,0.0108582397787298
"969",2006,9,3638669,0.00816967798465909,0.00727389602735291
"970",2006,10,3591200,0.00506547231387283,0.00477906249148867
"971",2006,11,3530202,0.00907022727965116,0.00797064420901263
"972",2006,12,3659375,-0.0057335699519774,-0.00371070903351269
"973",2007,1,3620356,0.000361496033142857,0.00118070808140757
"974",2007,2,3616103,0.01295448900625,0.0111424075071874
"975",2007,3,3649666,0.000826061397777778,0.00174811839564831
"976",2007,4,3688642,0.00526122586333333,0.00498456742260298
"977",2007,5,3567045,-0.00635452029438202,-0.00450594585686399
"978",2007,6,3620258,0.000461788741208791,0.0012562559049829
"979",2007,7,3609965,0.014883647280663,0.0130961884658255
"980",2007,8,3547444,0.0124498183555556,0.0116206313556508
"981",2007,9,3677449,0.00443279878913043,0.00446857975916841
"982",2007,10,3633645,0.00754357801593407,0.00673979143286879
"983",2007,11,3607380,0.0263701387081967,0.0233415860341839
"984",2007,12,3727067,0.000336579832258064,0.000829701405312139
"985",2008,1,3712141,0.0223092405639785,0.0202069550466008
"986",2008,2,3684432,0.00790270557135135,0.00739800813669613
"987",2008,3,3836168,0.00580493363015873,0.00550240672587733
"988",2008,4,3853878,-0.0120670976772487,-0.0104815542514724
"989",2008,5,3707521,-0.0107533391305151,-0.00918414326943619
"990",2008,6,3775557,0.00754327767433155,0.00665856013065863
"991",2008,7,3839320,0.00430678797210526,0.00414593035990946
"992",2008,8,3881416,0.00840217854270833,0.00737074677330103
"993",2008,9,3905001,0.00622401915052083,0.00607348569528241
"994",2008,10,4159036,-0.00123982912061856,0.000951683458478479
"995",2008,11,4637958,0.0414561097538071,0.0314043212001211
"996",2008,12,4679517,0.0246812287614343,0.018951943179763
"997",2009,1,4555910,-0.021716563292494,-0.0171302434321504
"998",2009,2,4792927,-0.00250106019296482,-0.00222209489487345
"999",2009,3,4922663,0.0166113786544554,0.0124424359322566
"1000",2009,4,5172678,-0.0142292245853659,-0.0107088847774215
"1001",2009,5,5240277,-0.00745323888959512,-0.00594201355015962
"1002",2009,6,5316323,-0.00126241742146341,-0.00146700579558676
"1003",2009,7,5400465,0.00404448147607655,0.00341307548704963
"1004",2009,8,5618509,0.00682123711990521,0.00557854307247857
"1005",2009,9,5875415,0.00608133521348837,0.00486603785466924
"1006",2009,10,5789670,-0.00027766591779447,9.81159382596376e-05
"1007",2009,11,5854139,0.0102654597179682,0.00873276599206838
"1008",2009,12,6037110,-0.0201905109141909,-0.0173758670153445
"1009",2010,1,6286981,0.0131118682099548,0.011417655950286
"1010",2010,2,6203570,0.00113319769189213,0.00112223854004196
"1011",2010,3,6364612,-0.00541445177772727,-0.00485250627556403
"1012",2010,4,6599677,0.00888863544756071,0.00760170152050061
"1013",2010,5,6831926,0.0135769670396476,0.0117918345818554
"1014",2010,6,6771105,0.0160137802600877,0.014024071679965
"1015",2010,7,6902161,0.00441663376497414,0.00417174110317767
"1016",2010,8,6971697,0.0174754001952381,0.0149490503767311
"1017",2010,9,7145886,-0.000539382365400844,-6.9236314732225e-05
"1018",2010,10,7394726,-0.00135167313817427,-0.000597932406343683
"1019",2010,11,7375291,-0.00594320084864059,-0.00530207220974574
"1020",2010,12,7515405,-0.0142950309224082,-0.0127775801510331
"1021",2011,1,7701700,-0.00035704176467085,-8.36385356286436e-05
"1022",2011,2,7775036,-0.000604348087903226,-0.000897490672657953
"1023",2011,3,7770687,-0.00111295643116706,-0.00106365060021707
"1024",2011,4,7997140,0.0102846059853297,0.0097317069916202
"1025",2011,5,7912061,0.0118183682575368,0.0110414876439551
"1026",2011,6,8058979,-0.00248377446983707,-0.00203484141503139
"1027",2011,7,8265175,0.0147670160141377,0.0138463970292981
"1028",2011,8,8150884,0.0210878353241379,0.0198459017971879
"1029",2011,9,8301807,0.0129983266077955,0.0121220483051778
"1030",2011,10,8466631,-0.00355272263876815,-0.00330833397203973
"1031",2011,11,8553569,0.00322186396664465,0.00292015814805456
"1032",2011,12,8606287,0.00691072345300066,0.00663282755227007
"1033",2012,1,8653557,0.00369902671976605,0.00348851087088243
"1034",2012,2,8813159,-0.00510228539017044,-0.00490047599149533
"1035",2012,3,8892869,-0.00777331741685294,-0.0072851483767771
"1036",2012,4,8940510,0.0113442721339935,0.0107670946880996
"1037",2012,5,9037176,0.0140453460870791,0.0135612509524411
"1038",2012,6,9237407,-0.00315631075867676,-0.00289319211286802
"1039",2012,7,9179219,0.00823070345978648,0.00798628170090157
"1040",2012,8,9252876,-0.0011828928035753,-0.00120723655837856
"1041",2012,9,9390804,-0.00260215504493554,-0.0024742499773898
"1042",2012,10,9372265,-0.00164227115392667,-0.0017013322346472
"1043",2012,11,9463837,0.00426836228397213,0.00417828225638194
"1044",2012,12,9606192,-0.00380399936517241,-0.00362710895963238
"1045",2013,1,9622225,-0.00637142662154586,-0.0062586435204588
"1046",2013,2,9727502,0.00496228492422715,0.00485560894926569
"1047",2013,3,9926457,0.000886795741103729,0.000850757974873109
"1048",2013,4,9799005,0.0075835210670411,0.0074332221486783
"1049",2013,5,9864977,-0.0138151928463493,-0.0136947967223916
"1050",2013,6,10039765,-0.0108206871900445,-0.0106555327853031
"1051",2013,7,9924128,-0.000590738394281818,-0.000645658533904822
"1052",2013,8,10045580,-0.00568683751723256,-0.00581860859774879
"1053",2013,9,9997007,0.00762111443959267,0.00749615196290813
"1054",2013,10,10088332,0.00350060940941462,0.00354939770895555
"1055",2013,11,10271025,-0.00299268895199106,-0.00296863654410565
"1056",2013,12,10229777,-0.00829659381714419,-0.00839547471347287
"1057",2014,1,10333147,0.0140235450522566,0.0141126194021939
"1058",2014,2,10396122,0.00191335456635243,0.0018930772377619
"1059",2014,3,10560941,-0.00220334111948052,-0.00226519352418202
"1060",2014,4,10479211,0.00462541015728155,0.00468921992533321
"1061",2014,5,10456918,0.00733809659292419,0.0075710872273493
"1062",2014,6,10358310,-0.00111082577608361,-0.0011291023598365
"1063",2014,7,10446364,-0.00050033168752623,-0.000513207577358423
"1064",2014,8,10570686,0.00871934063280696,0.00917690447952345
"1065",2014,9,10500815,-0.00379627334243834,-0.00396913928279844
"1066",2014,10,10593796,0.00714607199993271,0.00742831834929295
"1067",2014,11,10735802,0.00756661905134075,0.00793101775500036
"1068",2014,12,10628198,0.000573815793657413,0.000674751577095807
"1069",2015,1,10774904,0.0215111220685677,0.0228647643611158
"1070",2015,2,10750573,-0.0126953359616376,-0.013555366384222
"1071",2015,3,10732908,0.00500188301310597,0.00508774587008813
"1072",2015,4,10779229,-0.00367046277170464,-0.0040471005801596
"1073",2015,5,10906075,-0.00282876383125627,-0.00322542691609719
"1074",2015,6,10775305,-0.00628844642726862,-0.00697699418191541
"1075",2015,7,10860083,0.00827887224435627,0.00893356779729244
"1076",2015,8,10908691,-0.00132935746522416,-0.00135731671096894
"1077",2015,9,10953876,0.00850670218338909,0.00892668884103587
"1078",2015,10,10929151,-0.00327082990518293,-0.00341870841566605
"1079",2015,11,10907973,-0.00300741694769228,-0.00311366642507079
"1080",2015,12,11083537,-0.00166777191921311,-0.00170336168736095
"1081",2016,1,11121817,0.0162191447475788,0.0172072361561238
"1082",2016,2,11034364,0.00666683725938462,0.00714510709979624
"1083",2016,3,11176651,0.00166870652713415,0.00159064808898655
"1084",2016,4,11366515,-0.00170972292054381,-0.00185835330611181
"1085",2016,5,11167919,5.44982956532308e-05,8.86155076963577e-05
"1086",2016,6,11251850,0.0180986689006079,0.0191776738632121
"1087",2016,7,11438682,0.00195210382521802,0.00221933363487634
"1088",2016,8,11283107,-0.00449684341365828,-0.00477035170121173
"1089",2016,9,11406012,8.67575935172727e-05,1.67897692977418e-05
"1090",2016,10,11575305,-0.00767933591843212,-0.00822639195627779
"1091",2016,11,11615996,-0.0199575780912058,-0.0210376460344832
"1092",2016,12,11707990,-0.000509314358529003,-0.00048120658677613
"1093",2017,1,11601672,0.00204691205718654,0.00202485018497683
"1094",2017,2,11658574,0.00252721969513678,0.0026800621322224
"1095",2017,3,11581009,0.00153878671832424,0.00159706634248455
"1096",2017,4,11771660,0.00488464576713731,0.0051249331211348
"1097",2017,5,11581586,0.00468068862560976,0.00503782823411265
"1098",2017,6,11710401,-0.000613905435951662,-0.00058825582174975
"1099",2017,7,11839154,0.00119820791299699,0.00110174897877252
"1100",2017,8,11789690,0.00849953335848485,0.00899764252647405
"1101",2017,9,12018072,-0.00649396540776119,-0.00676643234908007
"1102",2017,10,11917568,-0.000540090036604518,-0.00056472969793895
"1103",2017,11,11969858,-0.000522374656803404,-0.000334471821359915
"1104",2017,12,12172690,0.00214753796852857,0.00237369603740369
