KYTREASNOX,CALDT,TDYTM
2000005,10/26/1994,7.387546825
2000005,10/27/1994,7.3881675277
2000005,10/28/1994,7.3198673747
2000005,10/31/1994,7.3332696008
2000005,11/01/1994,7.4271167973
2000005,11/02/1994,7.463348999
2000005,11/03/1994,7.4851408817
2000005,11/04/1994,7.5579753167
2000005,11/07/1994,7.5654374135
2000005,11/08/1994,7.5216779892
2000005,11/09/1994,7.4779690358
2000005,11/10/1994,7.529059298
2000005,11/14/1994,7.5072981437
2000005,11/15/1994,7.5146516348
2000005,11/16/1994,7.5583855265
2000005,11/17/1994,7.6169604357
2000005,11/18/1994,7.6167759401
2000005,11/21/1994,7.6457321572
2000005,11/22/1994,7.6308002177
2000005,11/23/1994,7.4761518353
2000005,11/25/1994,7.4756727496
2000005,11/28/1994,7.5928100464
2000005,11/29/1994,7.6740595114
2000005,11/30/1994,7.622031469
2000005,12/01/1994,7.6366781819
2000005,12/02/1994,7.5477301242
2000005,12/05/1994,7.6137737193
2000005,12/06/1994,7.4952194218
2000005,12/07/1994,7.5689469814
2000005,12/08/1994,7.5984236413
2000005,12/09/1994,7.5908282631
2000005,12/12/1994,7.6722069191
2000005,12/13/1994,7.6870019551
2000005,12/14/1994,7.5974019434
2000005,12/15/1994,7.5823520844
2000005,12/16/1994,7.6119680487
2000005,12/19/1994,7.6189581214
2000005,12/20/1994,7.603874183
2000005,12/21/1994,7.5962506218
2000005,12/22/1994,7.6858808771
2000005,12/23/1994,7.7007691098
2000005,12/27/1994,7.6252553375
2000005,12/28/1994,7.6551244818
2000005,12/29/1994,7.6775425798
2000005,12/30/1994,7.6754990637
2000005,01/03/1995,7.7166226214
2000005,01/04/1995,7.6487786402
2000005,01/05/1995,7.7105278199
2000005,01/06/1995,7.7112987331
2000005,01/09/1995,7.7365897856
2000005,01/10/1995,7.6838007567
2000005,01/11/1995,7.6387283142
2000005,01/12/1995,7.6547487577
2000005,01/13/1995,7.5031716131
2000005,01/17/1995,7.535888957
2000005,01/18/1995,7.5592273464
2000005,01/19/1995,7.5902512855
2000005,01/20/1995,7.6366632378
2000005,01/23/1995,7.6535809918
2000005,01/24/1995,7.6771659131
2000005,01/25/1995,7.6086009503
2000005,01/26/1995,7.547845886
2000005,01/27/1995,7.4567179604
2000005,01/30/1995,7.4123471163
2000005,01/31/1995,7.395274834
2000005,02/01/1995,7.4805718346
2000005,02/02/1995,7.4874798693
2000005,02/03/1995,7.2807530759
2000005,02/06/1995,7.3081599093
2000005,02/07/1995,7.3007355588
2000005,02/08/1995,7.3004158252
2000005,02/09/1995,7.3570732862
2000005,02/10/1995,7.4139365138
2000005,02/13/1995,7.3988211531
2000005,02/14/1995,7.3056421389
2000005,02/15/1995,7.2341017228
2000005,02/16/1995,7.1695475313
2000005,02/17/1995,7.1901960554
2000005,02/21/1995,7.2018717504
2000005,02/22/1995,7.0663284624
2000005,02/23/1995,7.0656381108
2000005,02/24/1995,7.04370533
2000005,02/27/1995,6.9355721861
2000005,02/28/1995,6.9560030913
2000005,03/01/1995,6.9482048273
2000005,03/02/1995,7.0253288589
2000005,03/03/1995,7.0743417929
2000005,03/06/1995,7.1079260087
2000005,03/07/1995,7.1286752304
2000005,03/08/1995,7.0566891266
2000005,03/09/1995,6.9777755518
2000005,03/10/1995,6.9273993217
2000005,03/13/1995,6.8755668979
2000005,03/14/1995,6.7970433543
2000005,03/15/1995,6.7962462765
2000005,03/16/1995,6.7672168074
2000005,03/17/1995,6.8370887884
2000005,03/20/1995,6.8418453223
2000005,03/21/1995,6.8694672238
2000005,03/22/1995,6.8971515059
2000005,03/23/1995,6.9106458031
2000005,03/24/1995,6.7890774064
2000005,03/27/1995,6.7654083041
2000005,03/28/1995,6.864138395
2000005,03/29/1995,6.870507978
2000005,03/30/1995,6.8983075516
2000005,03/31/1995,6.9396404449
2000005,04/03/1995,6.8668197964
2000005,04/04/1995,6.8225978777
2000005,04/05/1995,6.830788307
2000005,04/06/1995,6.7940667184
2000005,04/07/1995,6.7872765778
2000005,04/10/1995,6.8118331112
2000005,04/11/1995,6.7825485721
2000005,04/12/1995,6.7607655583
2000005,04/13/1995,6.6792078779
2000005,04/17/1995,6.6591732366
2000005,04/18/1995,6.6298471461
2000005,04/19/1995,6.6826860916
2000005,04/20/1995,6.6234323284
2000005,04/21/1995,6.6164893508
2000005,04/24/1995,6.6330161161
2000005,04/25/1995,6.6485238373
2000005,04/26/1995,6.6490645273
2000005,04/27/1995,6.6871262909
2000005,04/28/1995,6.7328202435
2000005,05/01/1995,6.7572081785
2000005,05/02/1995,6.6899427101
2000005,05/03/1995,6.5853268424
2000005,05/04/1995,6.4960613542
2000005,05/05/1995,6.2884146194
2000005,05/08/1995,6.2969686639
2000005,05/09/1995,6.2012032458
2000005,05/10/1995,6.2532911391
2000005,05/11/1995,6.3055556939
2000005,05/12/1995,6.3059498158
2000005,05/15/1995,6.2625637344
2000005,05/16/1995,6.2184380964
2000005,05/17/1995,6.2039743529
2000005,05/18/1995,6.2860057424
2000005,05/19/1995,6.271515178
2000005,05/22/1995,6.2950308041
2000005,05/23/1995,6.2135247036
2000005,05/24/1995,6.0804688885
2000005,05/25/1995,6.0364572752
2000005,05/26/1995,6.0367341672
2000005,05/30/1995,5.9345702761
2000005,05/31/1995,5.9334524733
2000005,06/01/1995,5.7989504066
2000005,06/02/1995,5.6717534132
2000005,06/05/1995,5.6544322376
2000005,06/06/1995,5.6795325504
2000005,06/07/1995,5.8110801426
2000005,06/08/1995,5.876567839
2000005,06/09/1995,6.0499958011
2000005,06/12/1995,6.0126512076
2000005,06/13/1995,5.7365184673
2000005,06/14/1995,5.7351818937
2000005,06/15/1995,5.7805782103
2000005,06/16/1995,5.8194163976
2000005,06/19/1995,5.7218089067
2000005,06/20/1995,5.7739863265
2000005,06/21/1995,5.7391849457
2000005,06/22/1995,5.6643378784
2000005,06/23/1995,5.6896828175
2000005,06/26/1995,5.7459144515
2000005,06/27/1995,5.7916245407
2000005,06/28/1995,5.7566837662
2000005,06/29/1995,5.9308660159
2000005,06/30/1995,5.8869545235
2000005,07/03/1995,5.8864869356
2000005,07/05/1995,5.8646741916
2000005,07/06/1995,5.6789587477
2000005,07/07/1995,5.6573905496
2000005,07/10/1995,5.6708372975
2000005,07/11/1995,5.7276216603
2000005,07/12/1995,5.7273956473
2000005,07/13/1995,5.734317149
2000005,07/14/1995,5.8129084397
2000005,07/17/1995,5.8915732661
2000005,07/18/1995,5.9275489853
2000005,07/19/1995,6.058021327
2000005,07/20/1995,6.0652390799
2000005,07/21/1995,6.1747596816
2000005,07/24/1995,6.116143091
2000005,07/25/1995,6.1014782447
2000005,07/26/1995,6.1673889496
2000005,07/27/1995,6.1087205502
2000005,07/28/1995,6.152687282
2000005,07/31/1995,6.0891963184
2000005,08/01/1995,6.1413891353
2000005,08/02/1995,6.0737724331
2000005,08/03/1995,6.1593351921
2000005,08/04/1995,6.1182593217
2000005,08/07/1995,6.1017628131
2000005,08/08/1995,6.1007072929
2000005,08/09/1995,6.119698104
2000005,08/10/1995,6.1655214273
2000005,08/11/1995,6.2788059489
2000005,08/14/1995,6.2691336923
2000005,08/15/1995,6.2681562118
2000005,08/16/1995,6.2333512905
2000005,08/17/1995,6.2795668778
2000005,08/18/1995,6.278517288
2000005,08/21/1995,6.2212416432
2000005,08/22/1995,6.2607663883
2000005,08/23/1995,6.2732655269
2000005,08/24/1995,6.1774610709
2000005,08/25/1995,6.0551001217
2000005,08/28/1995,6.018052833
2000005,08/29/1995,6.0639785997
2000005,08/30/1995,6.0157289801
2000005,08/31/1995,5.9809658998
2000005,09/01/1995,5.9127141995
2000005,09/05/1995,5.8810617474
2000005,09/06/1995,5.8597391518
2000005,09/07/1995,5.9054603499
2000005,09/08/1995,5.9445933727
2000005,09/11/1995,5.9544943534
2000005,09/12/1995,5.872499608
2000005,09/13/1995,5.9116576626
2000005,09/14/1995,5.7894704102
2000005,09/15/1995,5.8284777636
2000005,09/18/1995,5.8921138869
2000005,09/19/1995,5.8639113256
2000005,09/20/1995,5.8289814088
2000005,09/21/1995,5.9358117485
2000005,09/22/1995,5.9685137751
2000005,09/25/1995,5.9853584378
2000005,09/26/1995,6.0114155165
2000005,09/27/1995,6.0511821888
2000005,09/28/1995,6.0295544855
2000005,09/29/1995,5.9445842831
2000005,10/02/1995,5.9010870462
2000005,10/03/1995,5.8865812233
2000005,10/04/1995,5.8434348596
2000005,10/05/1995,5.8146264476
2000005,10/06/1995,5.8144173167
2000005,10/10/1995,5.827919885
2000005,10/11/1995,5.8277195083
2000005,10/12/1995,5.806000052
2000005,10/13/1995,5.7198862858
2000005,10/16/1995,5.7262927062
2000005,10/17/1995,5.7117310224
2000005,10/18/1995,5.747303673
2000005,10/19/1995,5.7327249971
2000005,10/20/1995,5.7899440212
2000005,10/23/1995,5.8253468248
2000005,10/24/1995,5.7818878026
2000005,10/25/1995,5.7312826872
2000005,10/26/1995,5.7454355415
2000005,10/27/1995,5.7596121377
2000005,10/30/1995,5.7372990632
2000005,10/31/1995,5.7434873633
2000005,11/01/1995,5.6636068784
2000005,11/02/1995,5.6101081361
2000005,11/03/1995,5.6221063562
2000005,11/06/1995,5.651647294
2000005,11/07/1995,5.6768775825
2000005,11/08/1995,5.6034933697
2000005,11/09/1995,5.6418209394
2000005,11/10/1995,5.6868521401
2000005,11/13/1995,5.6506569949
2000005,11/14/1995,5.6297916381
2000005,11/15/1995,5.6616971997
2000005,11/16/1995,5.581284411
2000005,11/17/1995,5.5865663258
2000005,11/20/1995,5.5826559983
2000005,11/21/1995,5.6209842016
2000005,11/22/1995,5.6329291286
2000005,11/24/1995,5.6237391549
2000005,11/27/1995,5.5933680301
2000005,11/28/1995,5.592067309
2000005,11/29/1995,5.551030695
2000005,11/30/1995,5.4638313812
2000005,12/01/1995,5.4361059661
2000005,12/04/1995,5.3529788183
2000005,12/05/1995,5.3844727754
2000005,12/06/1995,5.4094480168
2000005,12/07/1995,5.4543092232
2000005,12/08/1995,5.4794274689
2000005,12/11/1995,5.4422271401
2000005,12/12/1995,5.4607452205
2000005,12/13/1995,5.4660201356
2000005,12/14/1995,5.4580219598
2000005,12/15/1995,5.4566591827
2000005,12/18/1995,5.5592278293
2000005,12/19/1995,5.4645104538
2000005,12/20/1995,5.4498337534
2000005,12/21/1995,5.4684524693
2000005,12/22/1995,5.4271213811
2000005,12/26/1995,5.408272959
2000005,12/27/1995,5.3802346316
2000005,12/28/1995,5.3455512397
2000005,12/29/1995,5.3270113721
2000005,01/02/1996,5.3264958071
2000005,01/03/1996,5.2980137782
2000005,01/04/1996,5.3333380343
2000005,01/05/1996,5.3616427247
2000005,01/08/1996,5.3541935235
2000005,01/09/1996,5.3469594666
2000005,01/10/1996,5.4325064936
2000005,01/11/1996,5.4038271227
2000005,01/12/1996,5.3608822881
2000005,01/16/1996,5.3033350445
2000005,01/17/1996,5.2390904234
2000005,01/18/1996,5.1962709199
2000005,01/19/1996,5.2103026047
2000005,01/22/1996,5.2596751737
2000005,01/23/1996,5.3024104879
2000005,01/24/1996,5.252228664
2000005,01/25/1996,5.3595216327
2000005,01/26/1996,5.3307006499
2000005,01/29/1996,5.301632193
2000005,01/30/1996,5.2584694412
2000005,01/31/1996,5.210777042
2000005,02/01/1996,5.151042159
2000005,02/02/1996,5.1826546367
2000005,02/05/1996,5.2385876696
2000005,02/06/1996,5.2048270654
2000005,02/07/1996,5.2103893157
2000005,02/08/1996,5.2028398488
2000005,02/09/1996,5.1756187675
2000005,02/12/1996,5.1136210271
2000005,02/13/1996,5.0798761448
2000005,02/14/1996,5.1049987271
2000005,02/15/1996,5.1629980243
2000005,02/16/1996,5.1881251494
2000005,02/20/1996,5.4554517535
2000005,02/21/1996,5.4744517626
2000005,02/22/1996,5.3932973811
2000005,02/23/1996,5.452306293
2000005,02/26/1996,5.4826549509
2000005,02/27/1996,5.5622657589
2000005,02/28/1996,5.6422535279
2000005,02/29/1996,5.6480548625
2000005,03/01/1996,5.5323115425
2000005,03/04/1996,5.4485077565
2000005,03/05/1996,5.5215100386
2000005,03/06/1996,5.5948349377
2000005,03/07/1996,5.6413146577
2000005,03/08/1996,5.9688270036
2000005,03/11/1996,5.9180944253
2000005,03/12/1996,5.9655586821
2000005,03/13/1996,5.9785683511
2000005,03/14/1996,5.9777570511
2000005,03/15/1996,6.122799246
2000005,03/18/1996,6.0996372829
2000005,03/19/1996,6.0640362094
2000005,03/20/1996,5.9798254403
2000005,03/21/1996,5.9373979415
2000005,03/22/1996,5.9851546176
2000005,03/25/1996,5.920204311
2000005,03/26/1996,5.9263115016
2000005,03/27/1996,6.036909124
2000005,03/28/1996,6.0920833903
2000005,03/29/1996,5.9915279284
2000005,04/01/1996,5.9775293225
2000005,04/02/1996,5.9120233696
2000005,04/03/1996,5.9486925453
2000005,04/04/1996,6.0074364661
2000005,04/05/1996,6.2732796171
2000005,04/08/1996,6.3338884658
2000005,04/09/1996,6.2672370077
2000005,04/10/1996,6.3122696837
2000005,04/11/1996,6.3723939061
2000005,04/12/1996,6.1865231757
2000005,04/15/1996,6.1355176535
2000005,04/16/1996,6.1506417832
2000005,04/17/1996,6.1880894024
2000005,04/18/1996,6.2554708948
2000005,04/19/1996,6.1961676768
2000005,04/22/1996,6.1449988671
2000005,04/23/1996,6.1825440415
2000005,04/24/1996,6.2201908807
2000005,04/25/1996,6.2130539364
2000005,04/26/1996,6.1760368992
2000005,04/29/1996,6.2368747128
2000005,04/30/1996,6.3199390113
2000005,05/01/1996,6.3124635756
2000005,05/02/1996,6.4768486737
2000005,05/03/1996,6.5177681468
2000005,05/06/1996,6.4746285081
2000005,05/07/1996,6.5017660267
2000005,05/08/1996,6.4596809923
2000005,05/09/1996,6.4729658769
2000005,05/10/1996,6.3825369857
2000005,05/13/1996,6.3669392743
2000005,05/14/1996,6.3042633845
2000005,05/15/1996,6.2760897789
2000005,05/16/1996,6.3443044518
2000005,05/17/1996,6.3090720395
2000005,05/20/1996,6.2723821821
2000005,05/21/1996,6.2992570723
2000005,05/22/1996,6.2708992762
2000005,05/23/1996,6.3323997344
2000005,05/24/1996,6.3109092385
2000005,05/28/1996,6.3288307312
2000005,05/29/1996,6.432534218
2000005,05/30/1996,6.4458339343
2000005,05/31/1996,6.5151751947
2000005,06/03/1996,6.5343601902
2000005,06/04/1996,6.5126578714
2000005,06/05/1996,6.4909575379
2000005,06/06/1996,6.4131986777
2000005,06/07/1996,6.6377481729
2000005,06/10/1996,6.6572985277
2000005,06/11/1996,6.6496438267
2000005,06/12/1996,6.6845866306
2000005,06/13/1996,6.6698226634
2000005,06/14/1996,6.6124717856
2000005,06/17/1996,6.5681770365
2000005,06/18/1996,6.5817623705
2000005,06/19/1996,6.6237954425
2000005,06/20/1996,6.6445770525
2000005,06/21/1996,6.6155363354
2000005,06/24/1996,6.6066906938
2000005,06/25/1996,6.5634014052
2000005,06/26/1996,6.5628054536
2000005,06/27/1996,6.4698677854
2000005,06/28/1996,6.3772504328
2000005,07/01/1996,6.3916881115
2000005,07/02/1996,6.4573585833
2000005,07/03/1996,6.4281139788
2000005,07/05/1996,6.7077514144
2000005,07/08/1996,6.7006835568
2000005,07/09/1996,6.6637345898
2000005,07/10/1996,6.5898615445
2000005,07/11/1996,6.5530179519
2000005,07/12/1996,6.5383133813
2000005,07/15/1996,6.5532143574
2000005,07/16/1996,6.4868336478
2000005,07/17/1996,6.4794819986
2000005,07/18/1996,6.3765030503
2000005,07/19/1996,6.4352960309
2000005,07/22/1996,6.4943607973
2000005,07/23/1996,6.4648217187
2000005,07/24/1996,6.5166318433
2000005,07/25/1996,6.5092623484
2000005,07/26/1996,6.5018891188
2000005,07/29/1996,6.5614441922
2000005,07/30/1996,6.539188204
2000005,07/31/1996,6.4646776911
2000005,08/01/1996,6.3125518732
2000005,08/02/1996,6.1613660332
2000005,08/05/1996,6.1730833424
2000005,08/06/1996,6.1929654495
2000005,08/07/1996,6.1991812424
2000005,08/08/1996,6.1985509616
2000005,08/09/1996,6.1499772548
2000005,08/12/1996,6.1411704585
2000005,08/13/1996,6.2228971286
2000005,08/14/1996,6.2291630609
2000005,08/15/1996,6.263013071
2000005,08/16/1996,6.2002969443
2000005,08/19/1996,6.2395138512
2000005,08/20/1996,6.2388103633
2000005,08/21/1996,6.2450178726
2000005,08/22/1996,6.2650729849
2000005,08/23/1996,6.3685085506
2000005,08/26/1996,6.4433590762
2000005,08/27/1996,6.4427486108
2000005,08/28/1996,6.4421383241
2000005,08/29/1996,6.4976198101
2000005,08/30/1996,6.616771644
2000005,09/03/1996,6.6005010366
2000005,09/04/1996,6.6211972684
2000005,09/05/1996,6.6348436494
2000005,09/06/1996,6.6059737333
2000005,09/09/1996,6.5477128087
2000005,09/10/1996,6.5825692034
2000005,09/11/1996,6.5962163131
2000005,09/12/1996,6.5318801274
2000005,09/13/1996,6.3760750954
2000005,09/16/1996,6.3812192438
2000005,09/17/1996,6.4653103983
2000005,09/18/1996,6.4930465689
2000005,09/19/1996,6.5279456822
2000005,09/20/1996,6.5060820312
2000005,09/23/1996,6.4830603303
2000005,09/24/1996,6.4115628529
2000005,09/25/1996,6.347292888
2000005,09/26/1996,6.3042971338
2000005,09/27/1996,6.3248139798
2000005,09/30/1996,6.3553246249
2000005,10/01/1996,6.289848565
2000005,10/02/1996,6.2462250196
2000005,10/03/1996,6.2533215816
2000005,10/04/1996,6.108648022
2000005,10/07/1996,6.1441034639
2000005,10/08/1996,6.1583695233
2000005,10/09/1996,6.2088937604
2000005,10/10/1996,6.2668604228
2000005,10/11/1996,6.1868004826
2000005,10/15/1996,6.1861160816
2000005,10/16/1996,6.1859462733
2000005,10/17/1996,6.1385546259
2000005,10/18/1996,6.1365485539
2000005,10/21/1996,6.1578409388
2000005,10/22/1996,6.2086441201
2000005,10/23/1996,6.1774798402
2000005,10/24/1996,6.1937297109
2000005,10/25/1996,6.160727819
2000005,10/28/1996,6.183949216
2000005,10/29/1996,6.007131453
2000005,10/30/1996,6.0450263197
2000005,10/31/1996,6.0080844645
2000005,11/01/1996,6.0426160155
2000005,11/04/1996,6.0162821633
2000005,11/05/1996,5.9593390839
2000005,11/06/1996,5.9844445649
2000005,11/07/1996,5.9377602569
2000005,11/08/1996,5.9714101309
2000005,11/12/1996,5.9196228601
2000005,11/13/1996,5.9139351755
2000005,11/14/1996,5.8646515334
2000005,11/15/1996,5.8922817789
2000005,11/18/1996,5.9045289432
2000005,11/19/1996,5.8771956991
2000005,11/20/1996,5.8558631107
2000005,11/21/1996,5.8422333807
2000005,11/22/1996,5.8457212804
2000005,11/25/1996,5.8279144677
2000005,11/26/1996,5.8262579048
2000005,11/27/1996,5.8220277154
2000005,11/29/1996,5.7458826828
2000005,12/02/1996,5.7553704869
2000005,12/03/1996,5.7511110878
2000005,12/04/1996,5.7940600911
2000005,12/05/1996,5.8949346495
2000005,12/06/1996,5.9019468116
2000005,12/09/1996,5.865056805
2000005,12/10/1996,5.8971599733
2000005,12/11/1996,6.0406979222
2000005,12/12/1996,6.0225533271
2000005,12/13/1996,5.9626112547
2000005,12/16/1996,6.0232177754
2000005,12/17/1996,6.0750170049
2000005,12/18/1996,6.1155720795
2000005,12/19/1996,6.00710745
2000005,12/20/1996,6.0379055194
2000005,12/23/1996,6.0244119091
2000005,12/24/1996,6.0307263744
2000005,12/26/1996,6.0293263346
2000005,12/27/1996,5.9847426564
2000005,12/30/1996,5.988728703
2000005,12/31/1996,6.1140972682
2000005,01/02/1997,6.1894081664
2000005,01/03/1997,6.1840448194
2000005,01/06/1997,6.202858054
2000005,01/07/1997,6.2085322726
2000005,01/08/1997,6.2510888154
2000005,01/09/1997,6.1591535061
2000005,01/10/1997,6.2791676758
2000005,01/13/1997,6.2964213116
2000005,01/14/1997,6.2004083887
2000005,01/15/1997,6.1931787815
2000005,01/16/1997,6.2284606342
2000005,01/17/1997,6.2082793192
2000005,01/21/1997,6.1830111685
2000005,01/22/1997,6.2128124498
2000005,01/23/1997,6.2594092758
2000005,01/24/1997,6.2800714101
2000005,01/27/1997,6.3282797104
2000005,01/28/1997,6.2976845828
2000005,01/29/1997,6.2754986963
2000005,01/30/1997,6.2384022173
2000005,01/31/1997,6.1321342831
2000005,02/03/1997,6.071380437
2000005,02/04/1997,6.0567544936
2000005,02/05/1997,6.0958152915
2000005,02/06/1997,6.0944299425
2000005,02/07/1997,6.0356210311
2000005,02/10/1997,6.0365270359
2000005,02/11/1997,6.0439560516
2000005,02/12/1997,6.0595144532
2000005,02/13/1997,5.9902744615
2000005,02/14/1997,5.9630700879
2000005,02/18/1997,5.9643423235
2000005,02/19/1997,5.998726042
2000005,02/20/1997,6.0665464467
2000005,02/21/1997,6.0581227632
2000005,02/24/1997,6.0662376506
2000005,02/25/1997,6.0749003793
2000005,02/26/1997,6.2337320039
2000005,02/27/1997,6.2718405677
2000005,02/28/1997,6.2942496777
2000005,03/03/1997,6.296848155
2000005,03/04/1997,6.3216114534
2000005,03/05/1997,6.2837542342
2000005,03/06/1997,6.3304386012
2000005,03/07/1997,6.2683798697
2000005,03/10/1997,6.2747381761
2000005,03/11/1997,6.3056204914
2000005,03/12/1997,6.3252020585
2000005,03/13/1997,6.4125089878
2000005,03/14/1997,6.4078697517
2000005,03/17/1997,6.4252242064
2000005,03/18/1997,6.4328096129
2000005,03/19/1997,6.4549477197
2000005,03/20/1997,6.4709992285
2000005,03/21/1997,6.5032033814
2000005,03/24/1997,6.4478484841
2000005,03/25/1997,6.5193282971
2000005,03/26/1997,6.5308908541
2000005,03/27/1997,6.6624302598
2000005,03/31/1997,6.6519924544
2000005,04/01/1997,6.6179077584
2000005,04/02/1997,6.6107033245
2000005,04/03/1997,6.6053491042
2000005,04/04/1997,6.6538290228
2000005,04/07/1997,6.6071076446
2000005,04/08/1997,6.6445137126
2000005,04/09/1997,6.6559191233
2000005,04/10/1997,6.6682744695
2000005,04/11/1997,6.7320558234
2000005,04/14/1997,6.7506904106
2000005,04/15/1997,6.6508060685
2000005,04/16/1997,6.6613253542
2000005,04/17/1997,6.622321371
2000005,04/18/1997,6.6001415445
2000005,04/21/1997,6.6382041996
2000005,04/22/1997,6.6141061754
2000005,04/23/1997,6.6518013576
2000005,04/24/1997,6.7083983365
2000005,04/25/1997,6.7180827321
2000005,04/28/1997,6.6850159693
2000005,04/29/1997,6.5276644708
2000005,04/30/1997,6.479442624
2000005,05/01/1997,6.4380675916
2000005,05/02/1997,6.4097922087
2000005,05/05/1997,6.4173010136
2000005,05/06/1997,6.4299968336
2000005,05/07/1997,6.5127683534
2000005,05/08/1997,6.4861042879
2000005,05/09/1997,6.3956132933
2000005,05/12/1997,6.3882723842
2000005,05/13/1997,6.4430297116
2000005,05/14/1997,6.4216040678
2000005,05/15/1997,6.387045738
2000005,05/16/1997,6.4233786722
2000005,05/19/1997,6.4325342422
2000005,05/20/1997,6.4030816654
2000005,05/21/1997,6.4501000654
2000005,05/22/1997,6.4769734056
2000005,05/23/1997,6.468598076
2000005,05/27/1997,6.5092960153
2000005,05/28/1997,6.5159639855
2000005,05/29/1997,6.4686209663
2000005,05/30/1997,6.3798817216
2000005,06/02/1997,6.3802214157
2000005,06/03/1997,6.3479877351
2000005,06/04/1997,6.3607335698
2000005,06/05/1997,6.3567207155
2000005,06/06/1997,6.2557922945
2000005,06/09/1997,6.3026766177
2000005,06/10/1997,6.3313176192
2000005,06/11/1997,6.3246370104
2000005,06/12/1997,6.232363362
2000005,06/13/1997,6.1781520568
2000005,06/16/1997,6.1474498101
2000005,06/17/1997,6.1873602161
2000005,06/18/1997,6.163903871
2000005,06/19/1997,6.1615775404
2000005,06/20/1997,6.1610120323
2000005,06/23/1997,6.191987119
2000005,06/24/1997,6.179063869
2000005,06/25/1997,6.2076990825
2000005,06/26/1997,6.2461573126
2000005,06/27/1997,6.2305503211
2000005,06/30/1997,6.2900097377
2000005,07/01/1997,6.2319906891
2000005,07/02/1997,6.2083775932
2000005,07/03/1997,6.1108608933
2000005,07/07/1997,6.0669728994
2000005,07/08/1997,6.0739901638
2000005,07/09/1997,6.057601461
2000005,07/10/1997,6.0556127256
2000005,07/11/1997,6.0266156135
2000005,07/14/1997,6.0638865354
2000005,07/15/1997,6.0655105607
2000005,07/16/1997,6.0039815286
2000005,07/17/1997,6.0109841659
2000005,07/18/1997,6.045084189
2000005,07/21/1997,6.0734919105
2000005,07/22/1997,5.9503948098
2000005,07/23/1997,5.97542626
2000005,07/24/1997,5.9734008996
2000005,07/25/1997,5.9912601432
2000005,07/28/1997,5.9363614407
2000005,07/29/1997,5.9108350677
2000005,07/30/1997,5.8600694733
2000005,07/31/1997,5.8128208879
2000005,08/01/1997,5.9733676295
2000005,08/04/1997,6.0134380591
2000005,08/05/1997,6.0239026285
2000005,08/06/1997,6.0079503524
2000005,08/07/1997,6.044879452
2000005,08/08/1997,6.127067268
2000005,08/11/1997,6.1216063064
2000005,08/12/1997,6.1686689137
2000005,08/13/1997,6.1099694041
2000005,08/14/1997,6.0257065508
2000005,08/15/1997,6.0123438902
2000005,08/18/1997,5.9764947432
2000005,08/19/1997,5.9825235021
2000005,08/20/1997,6.0178050467
2000005,08/21/1997,6.1012244938
2000005,08/22/1997,6.1287621286
2000005,08/25/1997,6.1579928264
2000005,08/26/1997,6.1400188105
2000005,08/27/1997,6.1453034145
2000005,08/28/1997,6.0683480614
2000005,08/29/1997,6.1129114374
2000005,09/02/1997,6.063297051
2000005,09/03/1997,6.1052658911
2000005,09/04/1997,6.114138712
2000005,09/05/1997,6.1203306531
2000005,09/08/1997,6.1128766468
2000005,09/09/1997,6.1199813206
2000005,09/10/1997,6.1487111072
2000005,09/11/1997,6.1612642119
2000005,09/12/1997,6.0621565531
2000005,09/15/1997,6.0510328021
2000005,09/16/1997,5.8958611266
2000005,09/17/1997,5.8921006851
2000005,09/18/1997,5.9205313525
2000005,09/19/1997,5.9087206882
2000005,09/22/1997,5.8813169931
2000005,09/23/1997,5.9151800824
2000005,09/24/1997,5.8648166845
2000005,09/25/1997,5.9480732729
2000005,09/26/1997,5.9092711053
2000005,09/29/1997,5.8970603486
2000005,09/30/1997,5.9240590746
2000005,10/01/1997,5.8629803673
2000005,10/02/1997,5.8323721677
2000005,10/03/1997,5.8071350075
2000005,10/06/1997,5.7778376514
2000005,10/07/1997,5.7597313069
2000005,10/08/1997,5.9046208984
2000005,10/09/1997,5.9026343242
2000005,10/10/1997,5.9691323849
2000005,10/14/1997,5.8980919825
2000005,10/15/1997,5.9466536741
2000005,10/16/1997,5.9428728952
2000005,10/17/1997,6.015188548
2000005,10/20/1997,6.0057119266
2000005,10/21/1997,5.9946747345
2000005,10/22/1997,5.994536685
2000005,10/23/1997,5.8747043698
2000005,10/24/1997,5.8383520178
2000005,10/27/1997,5.6450159037
2000005,10/28/1997,5.8302719605
2000005,10/29/1997,5.7253245426
2000005,10/30/1997,5.6746561714
2000005,10/31/1997,5.7265212422
2000005,11/03/1997,5.7935979947
2000005,11/04/1997,5.8322158784
2000005,11/05/1997,5.8054468417
2000005,11/06/1997,5.7733009609
2000005,11/07/1997,5.799612455
2000005,11/10/1997,5.7916158345
2000005,11/12/1997,5.7579989799
2000005,11/13/1997,5.7635391455
2000005,11/14/1997,5.7868484658
2000005,11/17/1997,5.701809039
2000005,11/18/1997,5.7618725301
2000005,11/19/1997,5.7393104282
2000005,11/20/1997,5.766243472
2000005,11/21/1997,5.7142709778
2000005,11/24/1997,5.7354745045
2000005,11/25/1997,5.73532695
2000005,11/26/1997,5.7817626859
2000005,11/28/1997,5.8087653739
2000005,12/01/1997,5.7811548948
2000005,12/02/1997,5.768564353
2000005,12/03/1997,5.7310498474
2000005,12/04/1997,5.7363561969
2000005,12/05/1997,5.8338391968
