"","PERMNO","TICKER","CUSIP","YEAR","MCAP","RET","rr1","rr2"
"1401","10001","EWST","36720410","2007","4.065250e+04"," 3.340895e-01"," 4.171702e-02"," 8.514979e+03"
"1402","10001","EWST","36720410","2008","3.549322e+04","-5.819755e-02"," 0.000000e+00"," 0.000000e+00"
"1403","10001","EGAS","36720410","2009","4.491830e+04"," 3.244353e-01","-5.833350e-01"," 6.998340e+03"
"1404","10001","EGAS","36720410","2010","8.241368e+04"," 7.399372e-02","-9.583335e-01"," 4.415709e+03"
"1405","10001","EGAS","36720410","2011","9.311868e+04"," 1.391631e-01","-9.090990e-02"," 5.743359e+03"
"1406","10001","EGAS","36720410","2012","7.610481e+04","-1.393797e-01","-5.301228e-01"," 4.123489e+03"
"1407","10001","EGAS","36720410","2013","8.392956e+04","-9.069384e-02","-6.024418e-02"," 3.860800e+03"
"1408","10001","EGAS","36720410","2014","1.155778e+05"," 4.427489e-01"," 1.530108e+00"," 6.668308e+03"
"1409","10001","EGAS","36720410","2015","7.826225e+04","-2.821653e-01"," 1.765126e+00"," 9.688089e+03"
"1410","10001","EGAS","36720410","2016","1.320260e+05"," 7.406366e-01"," 1.481490e-01"," 4.826580e+04"
"1411","10002","MBNC","05978R10","1986","1.454063e+04"," 6.451526e-02"," 4.803504e-02"," 5.202600e+04"
"1412","10002","MBNC","05978R10","1987","1.175000e+04","-1.919183e-01","-5.897433e-01"," 4.461243e+04"
"1413","10002","MBNC","05978R10","1988","9.840625e+03","-1.625004e-01","-7.692306e-01"," 3.139854e+04"
"1414","10002","MBNC","05978R10","1989","7.196875e+03","-2.686574e-01","-4.957284e-01"," 2.644318e+04"
"1415","10002","MBNC","05978R10","1990","5.875000e+03","-1.836732e-01"," 3.043470e-01"," 4.984668e+04"
"1416","10002","MBNC","05978R10","1991","7.050000e+03"," 2.000003e-01","-3.217405e-01"," 5.753626e+04"
