KYTREASNOX,CALDT,TDYTM
2000003,06/24/1994,5.2338573832
2000003,06/27/1994,5.2436209636
2000003,06/28/1994,5.3158983685
2000003,06/29/1994,5.3194157772
2000003,06/30/1994,5.4172992307
2000003,07/01/1994,5.4208287381
2000003,07/05/1994,5.4027445618
2000003,07/06/1994,5.3738023428
2000003,07/07/1994,5.3772842112
2000003,07/08/1994,5.4788200532
2000003,07/11/1994,5.5232299841
2000003,07/12/1994,5.4610759703
2000003,07/13/1994,5.4648689607
2000003,07/14/1994,5.3026927299
2000003,07/15/1994,5.2728129522
2000003,07/18/1994,5.2492698068
2000003,07/19/1994,5.2189344152
2000003,07/20/1994,5.3232849279
2000003,07/21/1994,5.3606254091
2000003,07/22/1994,5.364250771
2000003,07/25/1994,5.3752645514
2000003,07/26/1994,5.3789823932
2000003,07/27/1994,5.3827238737
2000003,07/28/1994,5.3864892053
2000003,07/29/1994,5.3420981468
2000003,08/01/1994,5.3513256872
2000003,08/02/1994,5.2901626165
2000003,08/03/1994,5.2930401751
2000003,08/04/1994,5.2636814043
2000003,08/05/1994,5.4931073944
2000003,08/08/1994,5.5035343523
2000003,08/09/1994,5.5398177159
2000003,08/10/1994,5.5105917173
2000003,08/11/1994,5.5141527619
2000003,08/12/1994,5.517735628
2000003,08/15/1994,5.5286170424
2000003,08/16/1994,5.4988971688
2000003,08/17/1994,5.4690244901
2000003,08/18/1994,5.506123053
2000003,08/19/1994,5.509769847
2000003,08/22/1994,5.5208480278
2000003,08/23/1994,5.4905429039
2000003,08/24/1994,5.4259584921
2000003,08/25/1994,5.4636700404
2000003,08/26/1994,5.3986648046
2000003,08/29/1994,5.4090527771
2000003,08/30/1994,5.4125602391
2000003,08/31/1994,5.4604363287
2000003,09/01/1994,5.4645704989
2000003,09/02/1994,5.4364967355
2000003,09/06/1994,5.4856084787
2000003,09/07/1994,5.4572218927
2000003,09/08/1994,5.4614409447
2000003,09/09/1994,5.5642584953
2000003,09/12/1994,5.5779581226
2000003,09/13/1994,5.54934844
2000003,09/14/1994,5.5539056977
2000003,09/15/1994,5.5250854596
2000003,09/16/1994,5.5966118965
2000003,09/19/1994,5.6109014094
2000003,09/20/1994,5.6496203258
2000003,09/21/1994,5.7225864154
2000003,09/22/1994,5.7277567609
2000003,09/23/1994,5.7329589332
2000003,09/26/1994,5.7487592538
2000003,09/27/1994,5.7540915934
2000003,09/28/1994,5.724754529
2000003,09/29/1994,5.7996707824
2000003,09/30/1994,5.8778475086
2000003,10/03/1994,5.926322863
2000003,10/04/1994,5.9318101367
2000003,10/05/1994,6.0026344521
2000003,10/06/1994,5.975616521
2000003,10/07/1994,5.9156511481
2000003,10/11/1994,5.9047948728
2000003,10/12/1994,5.9436178789
2000003,10/13/1994,5.9159647506
2000003,10/14/1994,5.8213474314
2000003,10/17/1994,5.8713027292
2000003,10/18/1994,5.8768856439
2000003,10/19/1994,5.916389404
2000003,10/20/1994,5.9901335998
2000003,10/21/1994,5.9961074366
2000003,10/24/1994,6.048652451
2000003,10/25/1994,6.0548725901
2000003,10/26/1994,6.0611310905
2000003,10/27/1994,6.0327275189
2000003,10/28/1994,6.0041735313
2000003,10/31/1994,6.0392860964
2000003,11/01/1994,6.1096578053
2000003,11/02/1994,6.18044978
2000003,11/03/1994,6.1865403084
2000003,11/04/1994,6.257966459
2000003,11/07/1994,6.2770898584
2000003,11/08/1994,6.2835389449
2000003,11/09/1994,6.2569252931
2000003,11/10/1994,6.2965509573
2000003,11/14/1994,6.323039507
2000003,11/15/1994,6.3970963591
2000003,11/16/1994,6.4378229968
2000003,11/17/1994,6.4787908708
2000003,11/18/1994,6.4860129238
2000003,11/21/1994,6.5422188147
2000003,11/22/1994,6.5153395693
2000003,11/23/1994,6.4194317999
2000003,11/25/1994,6.4684996122
2000003,11/28/1994,6.5606882008
2000003,11/29/1994,6.6385646494
2000003,11/30/1994,6.829046006
2000003,12/01/1994,6.8358642921
2000003,12/02/1994,6.8753143906
2000003,12/05/1994,7.0608250243
2000003,12/06/1994,6.9364519327
2000003,12/07/1994,6.9436900199
2000003,12/08/1994,7.0172687965
2000003,12/09/1994,7.0247725364
2000003,12/12/1994,7.081079779
2000003,12/13/1994,7.1897843095
2000003,12/14/1994,7.0966766233
2000003,12/15/1994,7.0707373329
2000003,12/16/1994,7.044668271
2000003,12/19/1994,7.0339668695
2000003,12/20/1994,7.0075370943
2000003,12/21/1994,6.9809726931
2000003,12/22/1994,7.0575690664
2000003,12/23/1994,7.0655326277
2000003,12/27/1994,7.0629413058
2000003,12/28/1994,7.1060911218
2000003,12/29/1994,7.1143540781
2000003,12/30/1994,7.1459299244
2000003,01/03/1995,7.1771095501
2000003,01/04/1995,7.0862963692
2000003,01/05/1995,7.126755836
2000003,01/06/1995,7.134416601
2000003,01/09/1995,7.1243796126
2000003,01/10/1995,7.0654028088
2000003,01/11/1995,7.0061498676
2000003,01/12/1995,6.9801168304
2000003,01/13/1995,6.7861632968
2000003,01/17/1995,6.8819126938
2000003,01/18/1995,6.9232141765
2000003,01/19/1995,6.9306282118
2000003,01/20/1995,6.903869069
2000003,01/23/1995,6.926229112
2000003,01/24/1995,6.9337740247
2000003,01/25/1995,6.8719859845
2000003,01/26/1995,6.7751421303
2000003,01/27/1995,6.7126620856
2000003,01/30/1995,6.6987649712
2000003,01/31/1995,6.729305156
2000003,02/01/1995,6.7588258207
2000003,02/02/1995,6.8203333306
2000003,02/03/1995,6.5952584131
2000003,02/06/1995,6.619659202
2000003,02/07/1995,6.6171589854
2000003,02/08/1995,6.614648893
2000003,02/09/1995,6.6121288381
2000003,02/10/1995,6.6745014652
2000003,02/13/1995,6.6673733751
2000003,02/14/1995,6.599376026
2000003,02/15/1995,6.4982010428
2000003,02/16/1995,6.4624079737
2000003,02/17/1995,6.4594460236
2000003,02/21/1995,6.4474679739
2000003,02/22/1995,6.3775129583
2000003,02/23/1995,6.307214602
2000003,02/24/1995,6.3374099192
2000003,02/27/1995,6.2595069092
2000003,02/28/1995,6.3315116028
2000003,03/01/1995,6.3286299235
2000003,03/02/1995,6.3889178487
2000003,03/03/1995,6.4178644338
2000003,03/06/1995,6.4737272119
2000003,03/07/1995,6.4711929157
2000003,03/08/1995,6.468648428
2000003,03/09/1995,6.4016808431
2000003,03/10/1995,6.3989444193
2000003,03/13/1995,6.390666047
2000003,03/14/1995,6.2900406855
2000003,03/15/1995,6.3196738015
2000003,03/16/1995,6.251138794
2000003,03/17/1995,6.2479636142
2000003,03/20/1995,6.3046220476
2000003,03/21/1995,6.2683399605
2000003,03/22/1995,6.3318406728
2000003,03/23/1995,6.2954288996
2000003,03/24/1995,6.2588283517
2000003,03/27/1995,6.2154050476
2000003,03/28/1995,6.2459405494
2000003,03/29/1995,6.2766622129
2000003,03/30/1995,6.2734836043
2000003,03/31/1995,6.4146347711
2000003,04/03/1995,6.3727007838
2000003,04/04/1995,6.3057586052
2000003,04/05/1995,6.302030726
2000003,04/06/1995,6.2664372401
2000003,04/07/1995,6.2625922796
2000003,04/10/1995,6.2509526073
2000003,04/11/1995,6.2147747403
2000003,04/12/1995,6.1784166288
2000003,04/13/1995,6.141876684
2000003,04/17/1995,6.124831477
2000003,04/18/1995,6.1205193276
2000003,04/19/1995,6.1161864766
2000003,04/20/1995,6.078807141
2000003,04/21/1995,6.0743415865
2000003,04/24/1995,6.0942051458
2000003,04/25/1995,6.0897441227
2000003,04/26/1995,6.15244882
2000003,04/27/1995,6.1481317158
2000003,04/28/1995,6.2378158032
2000003,05/01/1995,6.1966646564
2000003,05/02/1995,6.1616029411
2000003,05/03/1995,6.0316948272
2000003,05/04/1995,5.9644629772
2000003,05/05/1995,5.8969212573
2000003,05/08/1995,5.8837556339
2000003,05/09/1995,5.8793256455
2000003,05/10/1995,5.8748746341
2000003,05/11/1995,5.9347741726
2000003,05/12/1995,5.9304527052
2000003,05/15/1995,5.9173641066
2000003,05/16/1995,5.9129592328
2000003,05/17/1995,5.9085330455
2000003,05/18/1995,5.9697240562
2000003,05/19/1995,5.9654340977
2000003,05/22/1995,5.9524385255
2000003,05/23/1995,5.9147857129
2000003,05/24/1995,5.7435979173
2000003,05/25/1995,5.805457195
2000003,05/26/1995,5.8341696896
2000003,05/30/1995,5.7811418361
2000003,05/31/1995,5.731648297
2000003,06/01/1995,5.6017131477
2000003,06/02/1995,5.4712616414
2000003,06/05/1995,5.4544918354
2000003,06/06/1995,5.4804709284
2000003,06/07/1995,5.5383251912
2000003,06/08/1995,5.7239450965
2000003,06/09/1995,5.8148965366
2000003,06/12/1995,5.8006114058
2000003,06/13/1995,5.5697282527
2000003,06/14/1995,5.5642887206
2000003,06/15/1995,5.5912626456
2000003,06/16/1995,5.6509434568
2000003,06/19/1995,5.5366785617
2000003,06/20/1995,5.5968524702
2000003,06/21/1995,5.5913985069
2000003,06/22/1995,5.519773599
2000003,06/23/1995,5.5140806115
2000003,06/26/1995,5.5637061187
2000003,06/27/1995,5.5916317133
2000003,06/28/1995,5.552427168
2000003,06/29/1995,5.6479937874
2000003,06/30/1995,5.6582934738
2000003,07/03/1995,5.6414932471
2000003,07/05/1995,5.5986315749
2000003,07/06/1995,5.4349426105
2000003,07/07/1995,5.397074184
2000003,07/10/1995,5.4098147974
2000003,07/11/1995,5.4674232245
2000003,07/12/1995,5.4612012749
2000003,07/13/1995,5.4549479862
2000003,07/14/1995,5.5454644661
2000003,07/17/1995,5.5597542551
2000003,07/18/1995,5.5536941965
2000003,07/19/1995,5.6130880276
2000003,07/20/1995,5.63999238
2000003,07/21/1995,5.6670569176
2000003,07/24/1995,5.6827314304
2000003,07/25/1995,5.6435865609
2000003,07/26/1995,5.6710602627
2000003,07/27/1995,5.6316682106
2000003,07/28/1995,5.6256622676
2000003,07/31/1995,5.6271736048
2000003,08/01/1995,5.6839300247
2000003,08/02/1995,5.6158392122
2000003,08/03/1995,5.6728651463
2000003,08/04/1995,5.6358391411
2000003,08/07/1995,5.6187114841
2000003,08/08/1995,5.6447315316
2000003,08/09/1995,5.6390221328
2000003,08/10/1995,5.6652482966
2000003,08/11/1995,5.7557731685
2000003,08/14/1995,5.7393361592
2000003,08/15/1995,5.7986809248
2000003,08/16/1995,5.7607635809
2000003,08/17/1995,5.8205131134
2000003,08/18/1995,5.8151625019
2000003,08/21/1995,5.7659608738
2000003,08/22/1995,5.7934901729
2000003,08/23/1995,5.788003406
2000003,08/24/1995,5.7159735828
2000003,08/25/1995,5.6435865609
2000003,08/28/1995,5.5920675078
2000003,08/29/1995,5.6533246043
2000003,08/30/1995,5.6135554157
2000003,08/31/1995,5.6228938699
2000003,09/01/1995,5.587260898
2000003,09/05/1995,5.5695399399
2000003,09/06/1995,5.565056983
2000003,09/07/1995,5.5923837888
2000003,09/08/1995,5.68374789
2000003,09/11/1995,5.6388602141
2000003,09/12/1995,5.5699596759
2000003,09/13/1995,5.6301276708
2000003,09/14/1995,5.5608367341
2000003,09/15/1995,5.5562416451
2000003,09/18/1995,5.6079207305
2000003,09/19/1995,5.5376325255
2000003,09/20/1995,5.5988837068
2000003,09/21/1995,5.627418485
2000003,09/22/1995,5.6561237194
2000003,09/25/1995,5.6762919727
2000003,09/26/1995,5.7054859658
2000003,09/27/1995,5.7348569461
2000003,09/28/1995,5.7306149248
2000003,09/29/1995,5.6356635043
2000003,10/02/1995,5.5941668387
2000003,10/03/1995,5.5905314984
2000003,10/04/1995,5.5868793831
2000003,10/05/1995,5.5514981932
2000003,10/06/1995,5.5477284859
2000003,10/10/1995,5.5646062829
2000003,10/11/1995,5.560832641
2000003,10/12/1995,5.5570410319
2000003,10/13/1995,5.5532312989
2000003,10/16/1995,5.5416917611
2000003,10/17/1995,5.5050601043
2000003,10/18/1995,5.5339051589
2000003,10/19/1995,5.5299832864
2000003,10/20/1995,5.5590706081
2000003,10/23/1995,5.5474051085
2000003,10/24/1995,5.5434779945
2000003,10/25/1995,5.5060412086
2000003,10/26/1995,5.5019807343
2000003,10/27/1995,5.5315783537
2000003,10/30/1995,5.485531737
2000003,10/31/1995,5.5130889296
2000003,11/01/1995,5.4467128201
2000003,11/02/1995,5.4429185348
2000003,11/03/1995,5.4391065432
2000003,11/06/1995,5.3957829758
2000003,11/07/1995,5.4236784784
2000003,11/08/1995,5.387827137
2000003,11/09/1995,5.3838206198
2000003,11/10/1995,5.4119139654
2000003,11/13/1995,5.3999788057
2000003,11/14/1995,5.395961724
2000003,11/15/1995,5.3919250121
2000003,11/16/1995,5.3552255276
2000003,11/17/1995,5.3510599421
2000003,11/20/1995,5.3384383864
2000003,11/21/1995,5.3672826985
2000003,11/22/1995,5.3631036279
2000003,11/24/1995,5.3546820905
2000003,11/27/1995,5.341888417
2000003,11/28/1995,5.3713381717
2000003,11/29/1995,5.3671032755
2000003,11/30/1995,5.3414364874
2000003,12/01/1995,5.3365188861
2000003,12/04/1995,5.2901332213
2000003,12/05/1995,5.3166101589
2000003,12/06/1995,5.3115723784
2000003,12/07/1995,5.3065099429
2000003,12/08/1995,5.3969527181
2000003,12/11/1995,5.3501966222
2000003,12/12/1995,5.3451797805
2000003,12/13/1995,5.3724191644
2000003,12/14/1995,5.335070983
2000003,12/15/1995,5.3299785882
2000003,12/18/1995,5.3800003511
2000003,12/19/1995,5.3093504616
2000003,12/20/1995,5.2712361921
2000003,12/21/1995,5.2988780416
2000003,12/22/1995,5.2936014163
2000003,12/26/1995,5.2387758935
2000003,12/27/1995,5.2332664376
2000003,12/28/1995,5.1941057638
2000003,12/29/1995,5.1255648994
2000003,01/02/1996,5.1333005112
2000003,01/03/1996,5.0957710764
2000003,01/04/1996,5.1207977404
2000003,01/05/1996,5.1459668034
2000003,01/08/1996,5.1271323769
2000003,01/09/1996,5.0889904466
2000003,01/10/1996,5.114417619
2000003,01/11/1996,5.1080118743
2000003,01/12/1996,5.1015735124
2000003,01/16/1996,5.0106921702
2000003,01/17/1996,4.9714391971
2000003,01/18/1996,4.9319837394
2000003,01/19/1996,4.9575912337
2000003,01/22/1996,5.002392456
2000003,01/23/1996,4.9954845471
2000003,01/24/1996,4.9885398369
2000003,01/25/1996,4.9815579936
2000003,01/26/1996,4.9745386815
2000003,01/29/1996,4.9868422796
2000003,01/30/1996,4.9460798854
2000003,01/31/1996,4.89753946
2000003,02/01/1996,4.8596676908
2000003,02/02/1996,4.8216102785
2000003,02/05/1996,4.8631117604
2000003,02/06/1996,4.8246594191
2000003,02/07/1996,4.8175511161
2000003,02/08/1996,4.8104065517
2000003,02/09/1996,4.8032254139
2000003,02/12/1996,4.7495020709
2000003,02/13/1996,4.7420856478
2000003,02/14/1996,4.7667599482
2000003,02/15/1996,4.759352613
2000003,02/16/1996,4.7842198572
2000003,02/20/1996,4.8851662058
2000003,02/21/1996,5.0421124906
2000003,02/22/1996,5.002392456
2000003,02/23/1996,4.9954845471
2000003,02/26/1996,5.0078463241
2000003,02/27/1996,5.0677157276
2000003,02/28/1996,5.0609026556
2000003,02/29/1996,5.150971029
2000003,03/01/1996,5.0839270751
2000003,03/04/1996,5.0070897465
2000003,03/05/1996,5.0339622388
2000003,03/06/1996,5.0927412048
2000003,03/07/1996,5.0881701514
2000003,03/08/1996,5.3073060699
2000003,03/11/1996,5.327451115
2000003,03/12/1996,5.3881828782
2000003,03/13/1996,5.3518943689
2000003,03/14/1996,5.3479528185
2000003,03/15/1996,5.4092627036
2000003,03/18/1996,5.4636496499
2000003,03/19/1996,5.4269520458
2000003,03/20/1996,5.390064068
2000003,03/21/1996,5.3861671354
2000003,03/22/1996,5.3489752687
2000003,03/25/1996,5.3368271682
2000003,03/26/1996,5.3327365543
2000003,03/27/1996,5.3623705159
2000003,03/28/1996,5.3921852778
2000003,03/29/1996,5.408490355
2000003,04/01/1996,5.3981399774
2000003,04/02/1996,5.3943155574
2000003,04/03/1996,5.3904731724
2000003,04/04/1996,5.4182990648
2000003,04/05/1996,5.5735022073
2000003,04/08/1996,5.5632781154
2000003,04/09/1996,5.5598383092
2000003,04/10/1996,5.5886377923
2000003,04/11/1996,5.5852522972
2000003,04/12/1996,5.581850904
2000003,04/15/1996,5.5061722922
2000003,04/16/1996,5.5025274459
2000003,04/17/1996,5.4660124562
2000003,04/18/1996,5.4951846219
2000003,04/19/1996,5.491486329
2000003,04/22/1996,5.4469729387
2000003,04/23/1996,5.4431081772
2000003,04/24/1996,5.4392240637
2000003,04/25/1996,5.4353204233
2000003,04/26/1996,5.4650813049
2000003,04/29/1996,5.4874607416
2000003,04/30/1996,5.5897181811
2000003,05/01/1996,5.6179983589
2000003,05/02/1996,5.6780348151
2000003,05/03/1996,5.6750402654
2000003,05/06/1996,5.6340454039
2000003,05/07/1996,5.6309119346
2000003,05/08/1996,5.6598648107
2000003,05/09/1996,5.6567883586
2000003,05/10/1996,5.65369784
2000003,05/13/1996,5.5792818728
2000003,05/14/1996,5.5759573266
2000003,05/15/1996,5.5726170561
2000003,05/16/1996,5.5692609226
2000003,05/17/1996,5.5658887855
2000003,05/20/1996,5.5556749237
2000003,05/21/1996,5.5522373346
2000003,05/22/1996,5.5487830144
2000003,05/23/1996,5.5453118126
2000003,05/24/1996,5.5753477258
2000003,05/28/1996,5.5616014354
2000003,05/29/1996,5.5921334389
2000003,05/30/1996,5.6228528149
2000003,05/31/1996,5.7212285971
2000003,06/03/1996,5.7767157701
2000003,06/04/1996,5.7741973485
2000003,06/05/1996,5.7716681452
2000003,06/06/1996,5.7371337754
2000003,06/07/1996,5.7986663306
2000003,06/10/1996,5.8559294168
2000003,06/11/1996,5.8535946164
2000003,06/12/1996,5.8512498722
2000003,06/13/1996,5.8488950968
2000003,06/14/1996,5.8138114157
2000003,06/17/1996,5.8063862595
2000003,06/18/1996,5.7708213098
2000003,06/19/1996,5.7682220633
2000003,06/20/1996,5.7988619629
2000003,06/21/1996,5.7963313706
2000003,06/24/1996,5.7886706855
2000003,06/25/1996,5.7860938062
2000003,06/26/1996,5.7835050908
2000003,06/27/1996,5.7469959587
2000003,06/28/1996,5.7076737181
2000003,07/01/1996,5.7034387208
2000003,07/02/1996,5.7652742054
2000003,07/03/1996,5.7638052025
2000003,07/05/1996,5.8568810273
2000003,07/08/1996,5.9177636285
2000003,07/09/1996,5.9166952759
2000003,07/10/1996,5.915623912
2000003,07/11/1996,5.8494437284
2000003,07/12/1996,5.8155644795
2000003,07/15/1996,5.8444044422
2000003,07/16/1996,5.8101512343
2000003,07/17/1996,5.7426699858
2000003,07/18/1996,5.7411177232
2000003,07/19/1996,5.7395595073
2000003,07/22/1996,5.7683624195
2000003,07/23/1996,5.8004918541
2000003,07/24/1996,5.7653792902
2000003,07/25/1996,5.7638791733
2000003,07/26/1996,5.7623732851
2000003,07/29/1996,5.7920138142
2000003,07/30/1996,5.7905822115
2000003,07/31/1996,5.8530925481
2000003,08/01/1996,5.7577959232
2000003,08/02/1996,5.5984591568
2000003,08/05/1996,5.5645917119
2000003,08/06/1996,5.563900144
2000003,08/07/1996,5.5632072761
2000003,08/08/1996,5.5625130964
2000003,08/09/1996,5.5618175928
2000003,08/12/1996,5.5270706477
2000003,08/13/1996,5.5262807899
2000003,08/14/1996,5.5583197845
2000003,08/15/1996,5.5576160764
2000003,08/16/1996,5.5569109561
2000003,08/19/1996,5.5547869888
2000003,08/20/1996,5.5540760858
2000003,08/21/1996,5.5533637029
2000003,08/22/1996,5.5526498261
2000003,08/23/1996,5.6192856589
2000003,08/26/1996,5.6516811964
2000003,08/27/1996,5.6853349283
2000003,08/28/1996,5.6850007599
2000003,08/29/1996,5.684667353
2000003,08/30/1996,5.8488547315
2000003,09/03/1996,5.9433085711
2000003,09/04/1996,5.9430138994
2000003,09/05/1996,5.9427203914
2000003,09/06/1996,5.910201144
2000003,09/09/1996,5.8765953967
2000003,09/10/1996,5.9086966035
2000003,09/11/1996,5.9409842869
2000003,09/12/1996,5.8752083182
2000003,09/13/1996,5.7107544423
2000003,09/16/1996,5.7080202494
2000003,09/17/1996,5.7733915103
2000003,09/18/1996,5.8391681398
2000003,09/19/1996,5.8386153403
2000003,09/20/1996,5.8046160498
2000003,09/23/1996,5.8364008529
2000003,09/24/1996,5.7006203127
2000003,09/25/1996,5.6658083839
2000003,09/26/1996,5.6308125824
2000003,09/27/1996,5.66373492
2000003,09/30/1996,5.6691147163
2000003,10/01/1996,5.6688465899
2000003,10/02/1996,5.6048772106
2000003,10/03/1996,5.6044427738
2000003,10/04/1996,5.4760490095
2000003,10/07/1996,5.4737199216
2000003,10/08/1996,5.5052577537
2000003,10/09/1996,5.5045628438
2000003,10/10/1996,5.6014048661
2000003,10/11/1996,5.5031688578
2000003,10/15/1996,5.5003638599
2000003,10/16/1996,5.5244368319
2000003,10/17/1996,5.4699727909
2000003,10/18/1996,5.4899411143
2000003,10/21/1996,5.5086732762
2000003,10/22/1996,5.5331915294
2000003,10/23/1996,5.507314425
2000003,10/24/1996,5.5193017458
2000003,10/25/1996,5.493246985
2000003,10/28/1996,5.5167065913
2000003,10/29/1996,5.4175757467
2000003,10/30/1996,5.4381021793
2000003,10/31/1996,5.4400161178
2000003,11/01/1996,5.4549123711
2000003,11/04/1996,5.4441543321
2000003,11/05/1996,5.4151680165
2000003,11/06/1996,5.4382373028
2000003,11/07/1996,5.4090857881
2000003,11/08/1996,5.4363040252
2000003,11/12/1996,5.3956724018
2000003,11/13/1996,5.3782247233
2000003,11/14/1996,5.3688896611
2000003,11/15/1996,5.3759581862
2000003,11/18/1996,5.3849716113
2000003,11/19/1996,5.3755364051
2000003,11/20/1996,5.5121134085
2000003,11/21/1996,5.5322908003
2000003,11/22/1996,5.5357847515
2000003,11/25/1996,5.5252204174
2000003,11/26/1996,5.5075063425
2000003,11/27/1996,5.3747780304
2000003,11/29/1996,5.3872698778
2000003,12/02/1996,5.3907272191
2000003,12/03/1996,5.3811158528
2000003,12/04/1996,5.391383016
2000003,12/05/1996,5.4456820984
2000003,12/06/1996,5.4521787802
2000003,12/09/1996,5.4274356838
2000003,12/10/1996,5.4461186564
2000003,12/11/1996,5.5096268836
2000003,12/12/1996,5.4838073849
2000003,12/13/1996,5.4496831963
2000003,12/16/1996,5.4821719962
2000003,12/17/1996,5.5386007193
2000003,12/18/1996,5.5621932082
2000003,12/19/1996,5.5027654809
2000003,12/20/1996,5.5263865823
2000003,12/23/1996,5.543419228
2000003,12/24/1996,5.5421386608
2000003,12/26/1996,5.5226026446
2000003,12/27/1996,5.495751277
2000003,12/30/1996,5.4914713849
2000003,12/31/1996,5.5010148575
2000003,01/02/1997,5.5695575799
2000003,01/03/1997,5.5642927387
2000003,01/06/1997,5.5644007118
2000003,01/07/1997,5.5470020321
2000003,01/08/1997,5.5577596745
2000003,01/09/1997,5.4917181153
2000003,01/10/1997,5.5875770221
2000003,01/13/1997,5.6165755183
2000003,01/14/1997,5.5661725534
2000003,01/15/1997,5.5443033301
2000003,01/16/1997,5.5676835947
2000003,01/17/1997,5.558109018
2000003,01/21/1997,5.5527588006
2000003,01/22/1997,5.5639903693
2000003,01/23/1997,5.579495381
2000003,01/24/1997,5.5782179889
2000003,01/27/1997,5.5998864598
2000003,01/28/1997,5.5730611955
2000003,01/29/1997,5.5418135815
2000003,01/30/1997,5.5404215564
2000003,01/31/1997,5.5796754789
2000003,02/03/1997,5.5309875124
2000003,02/04/1997,5.5266014016
2000003,02/05/1997,5.5462729667
2000003,02/06/1997,5.5378843112
2000003,02/07/1997,5.4971835312
2000003,02/10/1997,5.5079732936
2000003,02/11/1997,5.5116139287
2000003,02/12/1997,5.511188256
2000003,02/13/1997,5.4615776592
2000003,02/14/1997,5.4486913645
2000003,02/18/1997,5.4629248617
2000003,02/19/1997,5.4665390154
2000003,02/20/1997,5.474354074
2000003,02/21/1997,5.47802568
2000003,02/24/1997,5.4849544064
2000003,02/25/1997,5.4844698962
2000003,02/26/1997,5.5945388422
2000003,02/27/1997,5.6199697485
2000003,02/28/1997,5.6987280836
2000003,03/03/1997,5.7156698917
2000003,03/04/1997,5.7334537699
2000003,03/05/1997,5.715026067
2000003,03/06/1997,5.7450447336
2000003,03/07/1997,5.6900557122
2000003,03/10/1997,5.7072987082
2000003,03/11/1997,5.7172136098
2000003,03/12/1997,5.718964302
2000003,03/13/1997,5.7660773334
2000003,03/14/1997,5.7473041467
2000003,03/17/1997,5.7779240053
2000003,03/18/1997,5.7840693192
2000003,03/19/1997,5.7986382025
2000003,03/20/1997,5.8301166176
2000003,03/21/1997,5.8786609295
2000003,03/24/1997,5.8472540085
2000003,03/25/1997,5.9134872125
2000003,03/26/1997,5.9030616033
2000003,03/27/1997,5.9741644468
2000003,03/31/1997,5.9654512472
2000003,04/01/1997,5.9412321567
2000003,04/02/1997,5.9328205161
2000003,04/03/1997,5.9084006914
2000003,04/04/1997,5.9358875281
2000003,04/07/1997,5.9103090849
2000003,04/08/1997,5.9300152049
2000003,04/09/1997,5.9295484813
2000003,04/10/1997,5.9372175172
2000003,04/11/1997,5.9775703411
2000003,04/14/1997,5.9971446808
2000003,04/15/1997,5.9185071735
2000003,04/16/1997,5.9428274372
2000003,04/17/1997,5.9050961103
2000003,04/18/1997,5.8921056208
2000003,04/21/1997,5.9197748325
2000003,04/22/1997,5.9066895384
2000003,04/23/1997,5.9356874038
2000003,04/24/1997,5.9733178251
2000003,04/25/1997,5.9772396572
2000003,04/28/1997,5.9592143108
2000003,04/29/1997,5.8302596033
2000003,04/30/1997,5.8768841769
2000003,05/01/1997,5.8611068571
2000003,05/02/1997,5.8492370169
2000003,05/05/1997,5.8494227872
2000003,05/06/1997,5.8776906583
2000003,05/07/1997,5.9263272063
2000003,05/08/1997,5.9022940349
2000003,05/09/1997,5.8253523079
2000003,05/12/1997,5.8172187682
2000003,05/13/1997,5.8582615642
2000003,05/14/1997,5.8089932368
2000003,05/15/1997,5.8007255843
2000003,05/16/1997,5.8296489731
2000003,05/19/1997,5.8590035537
2000003,05/20/1997,5.7712918819
2000003,05/21/1997,5.7711859276
2000003,05/22/1997,5.7879030134
2000003,05/23/1997,5.7878485459
2000003,05/27/1997,5.8132502392
2000003,05/28/1997,5.813281161
2000003,05/29/1997,5.7918632672
2000003,05/30/1997,5.7967464517
2000003,06/02/1997,5.7996142087
2000003,06/03/1997,5.779171587
2000003,06/04/1997,5.7866295818
2000003,06/05/1997,5.7780843633
2000003,06/06/1997,5.7172299405
2000003,06/09/1997,5.7596902523
2000003,06/10/1997,5.7672306482
2000003,06/11/1997,5.7951981032
2000003,06/12/1997,5.6966399595
2000003,06/13/1997,5.6549371279
2000003,06/16/1997,5.65231781
2000003,06/17/1997,5.6721362244
2000003,06/18/1997,5.6754646136
2000003,06/19/1997,5.6746513951
2000003,06/20/1997,5.6654879897
2000003,06/23/1997,5.6797982123
2000003,06/24/1997,5.6705559803
2000003,06/25/1997,5.6570320582
2000003,06/26/1997,5.6646586775
2000003,06/27/1997,5.6467904049
2000003,06/30/1997,5.6866690322
2000003,07/01/1997,5.6615764551
2000003,07/02/1997,5.6482598933
2000003,07/03/1997,5.5871662704
2000003,07/07/1997,5.5686192286
2000003,07/08/1997,5.5629198079
2000003,07/09/1997,5.549116436
2000003,07/10/1997,5.5554855231
2000003,07/11/1997,5.5497120386
2000003,07/14/1997,5.5690569047
2000003,07/15/1997,5.5591614777
2000003,07/16/1997,5.5327533697
2000003,07/17/1997,5.5268372855
2000003,07/18/1997,5.553995791
2000003,07/21/1997,5.5612866774
2000003,07/22/1997,5.4884349407
2000003,07/23/1997,5.4990895389
2000003,07/24/1997,5.4971871849
2000003,07/25/1997,5.507932904
2000003,07/28/1997,5.476731172
2000003,07/29/1997,5.4619522342
2000003,07/30/1997,5.4385379793
2000003,07/31/1997,5.4973670195
2000003,08/01/1997,5.5903771761
2000003,08/04/1997,5.6054809437
2000003,08/05/1997,5.6199015071
